filename,lm_simplewiki,lm_enwiki
clueweb12-0107wb-03-01063,-1409.556,-1475.442
clueweb12-0210wb-84-06182,-7014.437,-7243.984
clueweb12-1615wb-36-21145,-5317.259,-5325.415
clueweb12-0506wb-57-18467,-614.359,-651.392
clueweb12-0200wb-81-15031,-22716.955,-24397.107
clueweb12-1800tw-31-07263,-147.912,-143.023
clueweb12-0910wb-31-07226,-311.359,-335.447
clueweb12-1615wb-40-11034,-987.770,-1065.314
clueweb12-1907wb-10-07258,-3044.919,-3298.448
clueweb12-0109wb-85-26597,-1890.504,-1988.109
clueweb12-1516wb-07-05554,-1906.100,-2020.778
clueweb12-1009wb-79-04976,-152.401,-159.228
clueweb12-1102wb-32-14501,-3670.362,-3724.185
clueweb12-1607wb-39-06764,0.000,0.000
clueweb12-0202wb-73-13806,-5803.160,-6140.537
clueweb12-0108wb-45-30181,-2414.369,-2550.801
clueweb12-1801wb-51-20438,-1391.042,-1497.619
clueweb12-0104wb-26-07548,-693.051,-795.974
clueweb12-0409wb-09-08618,-13948.713,-14316.367
clueweb12-0110wb-56-03244,0.000,0.000
clueweb12-1502wb-61-15037,-10400.711,-10444.444
clueweb12-0400tw-19-07682,-1169.868,-1252.790
clueweb12-0402wb-93-16577,-2787.863,-2875.862
clueweb12-0704wb-19-20681,-1215.097,-1324.785
clueweb12-1512wb-61-12515,-751.268,-833.060
clueweb12-0510wb-22-02513,-512.684,-539.899
clueweb12-0208wb-01-04626,-1423.367,-1471.770
clueweb12-0112wb-57-28988,-778.813,-809.079
clueweb12-1509wb-79-02849,-593.027,-624.060
clueweb12-0208wb-73-09815,-1269.286,-1272.686
clueweb12-0003wb-24-03588,-8289.836,-8531.979
clueweb12-0004wb-79-29419,-259.472,-266.039
clueweb12-1513wb-33-22394,-2032.544,-2092.243
clueweb12-1505wb-17-13116,-2223.919,-2227.592
clueweb12-1809wb-38-22286,-199.097,-210.744
clueweb12-1516wb-66-18718,-1295.580,-1381.620
clueweb12-0109wb-30-02390,0.000,0.000
clueweb12-0910wb-28-12066,-2696.617,-2794.422
clueweb12-0200wb-71-01991,0.000,0.000
clueweb12-0410wb-51-01082,-590.004,-651.320
clueweb12-0716wb-51-30277,-1178.182,-1214.552
clueweb12-1717wb-24-04253,-1228.341,-1317.417
clueweb12-1408wb-95-05938,-33362.469,-35898.352
clueweb12-1313wb-62-00585,0.000,0.000
clueweb12-1510wb-67-06951,-10729.525,-11265.521
clueweb12-0207wb-68-25617,-1589.543,-1667.693
clueweb12-0104wb-84-31180,-9227.734,-9906.631
clueweb12-0701wb-31-18130,0.000,0.000
clueweb12-0005wb-52-32900,-358.504,-371.446
clueweb12-0307wb-43-11874,-619.480,-614.447
clueweb12-0307wb-84-18328,-1498.139,-1595.989
clueweb12-0211wb-57-14098,-604.567,-660.962
clueweb12-1701wb-68-12256,-1402.021,-1418.874
clueweb12-0108wb-00-17739,0.000,0.000
clueweb12-0000wb-00-40719,-292.942,-318.488
clueweb12-0302wb-45-27763,-5024.507,-5113.776
clueweb12-1812wb-62-07344,0.000,0.000
clueweb12-1509wb-86-28314,-1935.226,-2021.995
clueweb12-0105wb-22-13962,-2746.888,-2983.035
clueweb12-0013wb-44-30822,-15381.484,-16383.758
clueweb12-0609wb-73-20477,-846.258,-874.523
clueweb12-1005wb-34-28437,0.000,0.000
clueweb12-0005wb-97-09459,-1998.197,-2085.587
clueweb12-0901wb-54-15583,0.000,0.000
clueweb12-0408wb-62-12208,-974.557,-1031.736
clueweb12-0717wb-22-21708,0.000,0.000
clueweb12-1104wb-22-04750,-5434.877,-5701.093
clueweb12-0104wb-28-12101,-7049.024,-7296.474
clueweb12-1300wb-00-12314,-3488.925,-3734.815
clueweb12-0611wb-33-22103,-3059.927,-3097.724
clueweb12-0710wb-96-22304,-381.294,-397.781
clueweb12-0602wb-82-01971,-2939.435,-2993.777
clueweb12-0001wb-49-33652,-755.151,-793.285
clueweb12-1902wb-11-17617,0.000,0.000
clueweb12-1809wb-42-15910,-715.983,-741.404
clueweb12-0204wb-95-10895,-1827.914,-1844.558
clueweb12-1101wb-67-11501,-9164.052,-9641.906
clueweb12-0304wb-95-11848,-1330.912,-1312.020
clueweb12-1008wb-61-09203,-433.749,-446.707
clueweb12-0401wb-40-00742,-1194.934,-1272.806
clueweb12-0312wb-16-20296,0.000,0.000
clueweb12-0105wb-17-26072,-2279.761,-2339.190
clueweb12-0503wb-27-05384,-1206.229,-1291.404
clueweb12-0409wb-21-25028,-723.916,-748.291
clueweb12-0817wb-10-20729,-24353.316,-24966.857
clueweb12-0002wb-94-21163,0.000,0.000
clueweb12-1812wb-23-21797,-731.923,-765.148
clueweb12-0400wb-89-32926,-6082.080,-6510.651
clueweb12-1208wb-73-05458,-3728.976,-3970.175
clueweb12-0705wb-02-09129,-888.287,-931.813
clueweb12-0100tw-14-07622,-1492.011,-1601.778
clueweb12-1211wb-04-25294,0.000,0.000
clueweb12-0402wb-94-20796,-5013.417,-5140.890
clueweb12-0107wb-15-05684,-18407.631,-18416.035
clueweb12-1503wb-65-11719,-913.656,-960.079
clueweb12-0102wb-72-12316,-1762.820,-1760.005
clueweb12-0405wb-72-30304,-892.562,-843.271
clueweb12-0108wb-91-21726,-9724.316,-10499.911
clueweb12-1018wb-83-11114,-9028.555,-9652.755
clueweb12-0201wb-79-26246,0.000,0.000
clueweb12-0107wb-07-13574,0.000,0.000
clueweb12-1203wb-02-32946,-2439.545,-2491.564
clueweb12-1908wb-84-13935,0.000,0.000
clueweb12-1905wb-90-17828,-510.122,-527.052
clueweb12-0400tw-91-10099,-4207.783,-4525.727
clueweb12-1313wb-47-21370,-9314.157,-9432.470
clueweb12-0700tw-59-02734,-2848.514,-3081.721
clueweb12-0812wb-31-04186,0.000,0.000
clueweb12-1806wb-45-01424,-2852.694,-3024.190
clueweb12-1304wb-43-17451,-1299.390,-1351.630
clueweb12-0303wb-31-10191,-3162.065,-3277.491
clueweb12-0208wb-84-23054,-1184.394,-1211.528
clueweb12-1801wb-33-08130,0.000,0.000
clueweb12-1202wb-49-11958,0.000,0.000
clueweb12-1300wb-34-12000,-157.211,-161.305
clueweb12-1706wb-88-02905,-590.827,-551.031
clueweb12-1807wb-38-26101,-12751.122,-12644.454
clueweb12-0818wb-25-20036,-12793.427,-13415.065
clueweb12-0311wb-90-23904,-20866.160,-20481.596
clueweb12-0001wb-93-19992,-937.607,-1020.252
clueweb12-0003wb-61-17868,-2286.650,-2316.481
clueweb12-1200wb-30-30594,-404.470,-411.841
clueweb12-1507wb-22-14311,-8564.366,-8750.854
clueweb12-1115wb-86-28209,-177.307,-193.256
clueweb12-0512wb-42-01958,-3398.703,-3604.507
clueweb12-1009wb-83-29917,-1179.810,-1217.480
clueweb12-0500wb-64-03549,-3226.879,-3373.640
clueweb12-1707wb-45-23507,-2154.666,-2242.197
clueweb12-0208wb-21-27524,-9291.680,-9637.407
clueweb12-0202wb-35-05362,-150.232,-154.292
clueweb12-0111wb-27-03417,-148.881,-155.864
clueweb12-0401wb-93-28873,-815.579,-829.213
clueweb12-1019wb-20-04051,0.000,0.000
clueweb12-0002wb-67-12142,-1980.190,-2038.987
clueweb12-1902wb-40-24273,-232.903,-250.501
clueweb12-0110wb-50-02045,-4450.397,-4663.668
clueweb12-0307wb-94-23949,-1606.821,-1731.944
clueweb12-0902wb-93-19969,0.000,0.000
clueweb12-0001wb-14-24607,-2036.323,-2105.980
clueweb12-0307wb-68-18541,-2249.775,-2367.276
clueweb12-1810wb-50-04845,-191.554,-201.714
clueweb12-1900tw-35-11706,-3612.492,-3838.989
clueweb12-0810wb-70-15537,-6660.418,-7111.715
clueweb12-1312wb-70-28882,-8657.703,-8710.200
clueweb12-0915wb-99-28416,-1425.830,-1510.890
clueweb12-0105wb-70-15819,-150.312,-164.558
clueweb12-1803wb-47-07002,-2708.482,-2617.405
clueweb12-0714wb-59-24090,-10552.808,-11302.295
clueweb12-1716wb-10-05391,-5211.346,-5620.788
clueweb12-1809wb-75-17027,-1742.393,-1815.358
clueweb12-0407wb-43-02802,-1704.930,-1761.236
clueweb12-1602wb-37-28359,-3958.973,-3993.946
clueweb12-0306wb-98-02036,-602.526,-629.119
clueweb12-1217wb-30-26683,-1894.909,-2034.209
clueweb12-0815wb-19-26805,-691.564,-666.923
clueweb12-1206wb-95-26419,-412.576,-441.001
clueweb12-0300wb-64-10550,-5904.321,-5876.814
clueweb12-0013wb-45-19118,-406.046,-433.048
clueweb12-0600wb-30-31374,-456.761,-489.844
clueweb12-0900wb-65-02460,0.000,0.000
clueweb12-0508wb-19-28888,-905.178,-947.142
clueweb12-0408wb-28-30873,-571.400,-604.127
clueweb12-0608wb-78-29754,-573.657,-582.451
clueweb12-0308wb-71-17043,-837.680,-843.304
clueweb12-0716wb-28-15931,-3195.046,-3461.465
clueweb12-1406wb-83-10735,-182.388,-183.509
clueweb12-1215wb-87-05567,-566.829,-601.605
clueweb12-0605wb-49-10427,-3917.244,-4228.001
clueweb12-1809wb-06-30922,0.000,0.000
clueweb12-0202wb-31-26576,-3401.915,-3474.449
clueweb12-0715wb-28-19327,-25984.918,-25715.107
clueweb12-1502wb-13-10262,-10905.646,-11607.020
clueweb12-0311wb-68-06820,-20866.160,-20481.596
clueweb12-0106wb-65-09817,0.000,0.000
clueweb12-1709wb-01-06772,-1283.125,-1306.124
clueweb12-1904wb-90-03260,-1414.537,-1527.050
clueweb12-1716wb-35-26874,-1804.222,-1880.848
clueweb12-0204wb-18-25417,0.000,0.000
clueweb12-0916wb-10-15482,-14420.854,-15012.676
clueweb12-1115wb-14-11039,-183.601,-199.140
clueweb12-0206wb-70-22364,-91492.883,-95227.195
clueweb12-1508wb-94-03804,-159.985,-173.758
clueweb12-1509wb-48-08306,-3142.014,-3318.371
clueweb12-0907wb-71-08405,-7838.414,-8398.349
clueweb12-0700wb-55-28472,0.000,0.000
clueweb12-0905wb-23-12776,-3218.351,-3212.781
clueweb12-0607wb-27-29224,-178.142,-188.555
clueweb12-0103wb-91-27057,-13129.191,-13266.611
clueweb12-1105wb-63-07003,-21064.773,-22029.770
clueweb12-1608wb-29-10961,-3836.971,-4048.531
clueweb12-0202wb-63-26086,-988.080,-982.719
clueweb12-1612wb-51-03012,0.000,0.000
clueweb12-1911wb-42-30320,0.000,0.000
clueweb12-0109wb-57-15295,-972.244,-999.895
clueweb12-1708wb-99-13941,-513.399,-539.616
clueweb12-0408wb-98-24963,-6932.626,-7442.397
clueweb12-1501wb-69-25085,0.000,0.000
clueweb12-1107wb-27-13328,-10000.691,-10147.745
clueweb12-1616wb-75-20853,-205.955,-219.764
clueweb12-0405wb-40-10726,-938.560,-998.195
clueweb12-0302wb-73-02197,0.000,0.000
clueweb12-1901wb-90-21260,0.000,0.000
clueweb12-0306wb-89-27503,-4959.166,-5414.598
clueweb12-0107wb-48-30908,-2203.948,-2255.427
clueweb12-1706wb-84-21871,-1535.426,-1630.845
clueweb12-1414wb-33-30343,-4901.899,-5217.761
clueweb12-0111wb-89-09499,-474.982,-518.987
clueweb12-0807wb-53-24422,-5506.100,-5632.857
clueweb12-0100wb-85-20019,-7369.383,-8009.122
clueweb12-1802wb-19-18986,0.000,0.000
clueweb12-0013wb-39-09422,0.000,0.000
clueweb12-0816wb-38-00473,-5335.781,-5545.981
clueweb12-1600wb-00-02860,-10868.354,-10507.967
clueweb12-0211wb-70-28850,-1921.825,-2021.144
clueweb12-1609wb-97-07751,-16324.698,-17282.402
clueweb12-1113wb-15-22594,-2687.743,-2846.765
clueweb12-0112wb-09-05195,-20256.223,-20446.342
clueweb12-1703wb-13-00281,-1173.413,-1191.681
clueweb12-0410wb-76-07133,-4392.316,-4421.907
clueweb12-0700tw-04-05465,-2573.708,-2779.702
clueweb12-1908wb-98-10558,-1954.668,-2077.168
clueweb12-0207wb-78-22472,0.000,0.000
clueweb12-1900wb-16-11310,-2975.887,-3300.630
clueweb12-0208wb-74-10837,0.000,0.000
clueweb12-0813wb-58-19107,0.000,0.000
clueweb12-0801wb-98-03618,-5628.741,-5872.490
clueweb12-0201wb-46-02634,0.000,0.000
clueweb12-1714wb-26-23962,-2421.947,-2535.954
clueweb12-1408wb-76-02665,0.000,0.000
clueweb12-1803wb-33-18200,-601.467,-637.606
clueweb12-1217wb-36-01917,-3348.958,-3496.750
clueweb12-0210wb-16-02253,-79980.359,-86272.141
clueweb12-1019wb-23-18139,-3710.955,-3749.833
clueweb12-0000wb-21-14043,-985.333,-1037.128
clueweb12-1513wb-33-15759,0.000,0.000
clueweb12-0201wb-37-25388,-10091.157,-10614.997
clueweb12-0913wb-07-23563,-3114.536,-3344.635
clueweb12-1303wb-70-10989,-3391.567,-3539.557
clueweb12-1404wb-59-02284,-2170.918,-2334.677
clueweb12-1702wb-74-26643,-2765.049,-2829.953
clueweb12-0005wb-01-10597,-2910.234,-3138.458
clueweb12-0000wb-32-22856,-492.521,-498.096
clueweb12-0400tw-46-16596,0.000,0.000
clueweb12-0403wb-91-33863,-3363.789,-3426.310
clueweb12-0013wb-75-03627,-172.277,-186.299
clueweb12-0606wb-35-00540,-309.376,-344.035
clueweb12-1913wb-12-06963,-501.964,-527.834
clueweb12-0111wb-56-24968,-5139.451,-5405.086
clueweb12-1200tw-96-11745,-762.055,-812.645
clueweb12-1813wb-14-16156,-5765.282,-5962.331
clueweb12-0110wb-49-22753,-10502.922,-10694.940
clueweb12-0302wb-24-33230,-1079.516,-1109.019
clueweb12-0915wb-45-03432,-6414.965,-7019.485
clueweb12-1100tw-96-16227,-4189.884,-4515.948
clueweb12-0404wb-40-32958,0.000,0.000
clueweb12-0107wb-15-15163,-2863.420,-2908.130
clueweb12-0202wb-40-17401,-830.724,-833.006
clueweb12-1705wb-28-07881,-435.825,-463.750
clueweb12-0204wb-73-10129,-1475.417,-1570.131
clueweb12-0009wb-31-32387,-5087.722,-5416.560
clueweb12-0609wb-02-05279,-4661.992,-4758.015
clueweb12-0400tw-19-07668,-1259.661,-1358.891
clueweb12-0606wb-22-23884,-15761.134,-16978.818
clueweb12-1114wb-99-06112,-196.206,-212.901
clueweb12-1706wb-84-15487,-3210.186,-3352.419
clueweb12-0818wb-23-27083,-28432.551,-28747.736
clueweb12-0108wb-29-33966,0.000,0.000
clueweb12-1504wb-89-29051,-228.077,-252.742
clueweb12-0609wb-88-08882,-225.033,-235.601
clueweb12-0108wb-78-02606,-7548.553,-8021.270
clueweb12-0906wb-94-11095,-170797.312,-183480.906
clueweb12-1705wb-44-02627,0.000,0.000
clueweb12-0200wb-37-12324,0.000,0.000
clueweb12-1714wb-55-23906,-5748.639,-5976.939
clueweb12-1004wb-44-14389,-215.519,-220.203
clueweb12-1509wb-80-24242,-1068.022,-1121.283
clueweb12-0107wb-40-05266,-6053.221,-6307.173
clueweb12-1306wb-46-12978,-7771.014,-8593.456
clueweb12-0210wb-07-08321,-446.546,-453.941
clueweb12-1905wb-62-09334,-1130.285,-1184.131
clueweb12-1516wb-50-14407,-21698.184,-22166.699
clueweb12-1310wb-77-07925,-5590.833,-5900.108
clueweb12-0204wb-82-18435,0.000,0.000
clueweb12-1608wb-86-29690,-3787.962,-3831.938
clueweb12-0606wb-39-13130,-2821.762,-2948.498
clueweb12-0208wb-10-14231,0.000,0.000
clueweb12-0108wb-55-00713,-1339.698,-1333.490
clueweb12-1501wb-76-27584,-4191.154,-4455.911
clueweb12-1500wb-41-23918,-113.273,-121.075
clueweb12-1406wb-46-02893,-1665.926,-1826.492
clueweb12-1813wb-61-13468,0.000,0.000
clueweb12-0203wb-39-23967,-294.803,-306.218
clueweb12-1511wb-63-16259,-2821.215,-2890.317
clueweb12-0008wb-00-23581,-1364.917,-1447.752
clueweb12-1714wb-88-22596,0.000,0.000
clueweb12-0100wb-15-13599,-10158.915,-10872.877
clueweb12-1810wb-70-10482,-1692.929,-1796.773
clueweb12-0918wb-58-01909,-2447.027,-2478.216
clueweb12-1913wb-35-03671,-1086.977,-1138.631
clueweb12-0505wb-03-17440,0.000,0.000
clueweb12-1812wb-21-05783,0.000,0.000
clueweb12-1905wb-15-16341,-2123.378,-2286.254
clueweb12-1709wb-94-09841,-1915.164,-1949.516
clueweb12-0304wb-83-03668,-2383.569,-2623.875
clueweb12-0305wb-18-22205,-1336.377,-1431.752
clueweb12-0804wb-41-22096,-1052.792,-1058.964
clueweb12-0411wb-33-08871,-7066.139,-7117.251
clueweb12-0109wb-01-32963,-6540.409,-6743.932
clueweb12-0405wb-04-24676,-739.848,-823.862
clueweb12-1805wb-07-11754,-251.523,-270.080
clueweb12-0300tw-55-18994,-185.068,-197.469
clueweb12-0009wb-76-34179,0.000,0.000
clueweb12-0106wb-89-28310,0.000,0.000
clueweb12-0606wb-58-26150,-804.262,-841.320
clueweb12-1406wb-29-02485,-867.586,-913.099
clueweb12-1019wb-30-06989,-3773.207,-3973.907
clueweb12-1713wb-67-02631,-32167.523,-32606.424
clueweb12-0110wb-44-03740,-5558.073,-5561.840
clueweb12-0705wb-52-32646,-1205.505,-1252.276
clueweb12-0507wb-17-16452,-5547.875,-5774.820
clueweb12-1802wb-09-01942,-1776.084,-1902.338
clueweb12-1515wb-29-13676,-10839.158,-11267.126
clueweb12-0205wb-39-24834,-6980.964,-6813.920
clueweb12-0008wb-71-22756,-4231.651,-4095.054
clueweb12-0111wb-77-00253,-2384.958,-2565.930
clueweb12-1516wb-39-15370,-3246.347,-3347.355
clueweb12-0106wb-95-14829,-1330.059,-1370.917
clueweb12-0207wb-51-20472,-15552.704,-15998.049
clueweb12-1611wb-11-19898,-2940.837,-3048.175
clueweb12-1107wb-20-15463,-8508.425,-8790.912
clueweb12-1405wb-62-10710,-3858.100,-4103.317
clueweb12-0606wb-12-16889,0.000,0.000
clueweb12-1913wb-84-03575,-11862.948,-12072.639
clueweb12-0603wb-35-28525,0.000,0.000
clueweb12-1412wb-56-17831,-30894.113,-33177.062
clueweb12-0716wb-21-18178,-561.153,-569.805
clueweb12-1214wb-86-21417,-637.838,-670.964
clueweb12-1218wb-01-18002,-11287.182,-12092.578
clueweb12-1611wb-62-08540,-1251.434,-1343.176
clueweb12-0816wb-59-02385,-2539.144,-2739.425
clueweb12-1514wb-18-01724,-6172.257,-6547.424
clueweb12-0111wb-45-14516,-1536.681,-1632.417
clueweb12-0401wb-42-08072,-4766.113,-5069.900
clueweb12-0111wb-47-09141,0.000,0.000
clueweb12-0201wb-78-26666,-427.654,-434.965
clueweb12-1512wb-83-09088,-235.598,-253.345
clueweb12-0611wb-47-02365,-3182.640,-3261.840
clueweb12-1201wb-14-10518,-2489.859,-2593.226
clueweb12-0907wb-58-02665,-52756.762,-55626.305
clueweb12-0104wb-57-26865,-2970.411,-3088.861
clueweb12-0201wb-25-18727,-10737.322,-11534.360
clueweb12-1507wb-31-10402,-3306.968,-3458.832
clueweb12-1906wb-13-12110,-6921.294,-6864.907
clueweb12-1912wb-65-09323,0.000,0.000
clueweb12-0200tw-67-06102,-2075.211,-2229.768
clueweb12-1212wb-00-09473,0.000,0.000
clueweb12-1400wb-80-19072,-22414.314,-25088.406
clueweb12-1413wb-69-21967,-647.456,-672.834
clueweb12-1516wb-55-04588,-5717.122,-5966.779
clueweb12-0205wb-64-05650,-19609.887,-19376.131
clueweb12-0508wb-67-01629,-3694.593,-3916.586
clueweb12-0111wb-65-24468,-20405.041,-20815.293
clueweb12-0712wb-18-14196,-7397.046,-7715.244
clueweb12-0714wb-04-23051,-6936.651,-7338.860
clueweb12-0501wb-84-20679,-1735.014,-1793.236
clueweb12-0603wb-33-30986,-8250.156,-8625.424
clueweb12-1111wb-97-03930,0.000,0.000
clueweb12-0004wb-10-09003,-82369.812,-83866.602
clueweb12-1910wb-26-21004,-1040.412,-1040.384
clueweb12-0812wb-55-06872,-5289.610,-5559.359
clueweb12-0108wb-90-06810,-1567.120,-1620.778
clueweb12-0204wb-34-22145,-191.281,-208.934
clueweb12-1907wb-70-17675,0.000,0.000
clueweb12-0803wb-41-01425,0.000,0.000
clueweb12-0608wb-99-05474,-1672.525,-1773.812
clueweb12-1800wb-03-24127,0.000,0.000
clueweb12-0701wb-75-12255,-185.223,-203.726
clueweb12-0502wb-47-24006,-7055.485,-7016.207
clueweb12-1000tw-52-02282,-4572.287,-4706.559
clueweb12-0603wb-06-08511,-159.428,-159.013
clueweb12-0003wb-03-32216,-635.834,-667.830
clueweb12-0310wb-00-21521,-3276.879,-3539.522
clueweb12-0008wb-60-07321,-2520.777,-2588.046
clueweb12-0207wb-66-01750,-731.159,-748.496
clueweb12-0410wb-49-15400,-2498.687,-2666.793
clueweb12-0302wb-55-33779,-3340.334,-3524.540
clueweb12-0008wb-18-22789,-3389.351,-3681.336
clueweb12-1315wb-73-14366,-280.091,-313.981
clueweb12-0105wb-47-12625,-6721.835,-7147.113
clueweb12-0010wb-59-29283,-649.285,-677.889
clueweb12-1114wb-18-01598,0.000,0.000
clueweb12-0509wb-23-14199,-9715.198,-10214.937
clueweb12-1010wb-91-11198,-2668.128,-2813.222
clueweb12-0305wb-15-08229,-2859.377,-2971.644
clueweb12-0917wb-35-22447,0.000,0.000
clueweb12-0102wb-88-12897,-1359.766,-1406.969
clueweb12-0200tw-46-07044,-1642.349,-1761.763
clueweb12-0300wb-14-32499,-2330.600,-2522.128
clueweb12-0916wb-04-13399,0.000,0.000
clueweb12-0100tw-72-07320,-5056.518,-5265.106
clueweb12-1715wb-33-26143,-138.002,-137.520
clueweb12-1405wb-79-09376,-1257.866,-1388.309
clueweb12-0005wb-76-20078,-955.548,-1006.120
clueweb12-0011wb-67-08397,-3378.501,-3470.464
clueweb12-0411wb-51-23685,0.000,0.000
clueweb12-1809wb-38-08862,-1424.564,-1504.028
clueweb12-0108wb-64-18249,-1679.494,-1685.123
clueweb12-0304wb-31-20355,-1582.016,-1585.735
clueweb12-1301wb-42-10752,-212.388,-237.885
clueweb12-0001wb-05-19230,-899.729,-944.197
clueweb12-1106wb-86-13206,-12554.418,-13150.695
clueweb12-0606wb-34-22343,-1124.014,-1207.788
clueweb12-1507wb-22-18424,-5466.283,-5781.668
clueweb12-0404wb-47-19066,-8602.588,-8931.179
clueweb12-0400wb-47-05647,-287.181,-289.161
clueweb12-1500tw-12-09401,0.000,0.000
clueweb12-1217wb-27-34514,0.000,0.000
clueweb12-1115wb-77-29094,-5164.569,-5291.940
clueweb12-0606wb-83-26876,-1519.898,-1542.694
clueweb12-0611wb-25-35173,-126.344,-127.344
clueweb12-0304wb-76-12017,-2621.371,-2608.971
clueweb12-0305wb-50-23698,-1244.990,-1241.259
clueweb12-0910wb-08-16826,-190.409,-210.778
clueweb12-0108wb-14-18581,-2111.099,-2282.737
clueweb12-0005wb-77-27254,-4504.628,-4920.599
clueweb12-1900wb-77-05012,-2581.625,-2639.809
clueweb12-1913wb-95-28888,-206.513,-233.217
clueweb12-0111wb-86-01050,-12540.878,-12830.576
clueweb12-0107wb-19-00938,-2436.513,-2571.096
clueweb12-0917wb-35-08829,-2839.032,-2928.515
clueweb12-0508wb-40-27151,-5473.991,-5692.528
clueweb12-0401wb-25-05726,-169.921,-182.238
clueweb12-0005wb-05-00769,-499.308,-505.101
clueweb12-1020wb-63-19236,-4376.173,-4505.462
clueweb12-0702wb-05-29425,-32561.975,-32537.896
clueweb12-1814wb-04-17328,-2550.534,-2678.938
clueweb12-1804wb-16-23970,-2319.836,-2465.714
clueweb12-0001wb-68-14700,-17401.631,-17496.826
clueweb12-1200wb-00-02264,-8940.452,-9317.215
clueweb12-1200wb-29-00364,-2198.684,-2342.435
clueweb12-0503wb-73-00750,-5130.539,-5416.352
clueweb12-0701wb-54-03237,-187.041,-203.938
clueweb12-0604wb-78-12562,-339.351,-349.546
clueweb12-1414wb-69-15538,-1011.149,-1044.267
clueweb12-1010wb-80-14272,-22300.242,-23442.791
clueweb12-1800wb-91-03298,-1163.937,-1267.076
clueweb12-0914wb-91-20796,-10448.339,-10560.980
clueweb12-0911wb-25-06035,-16843.434,-17517.674
clueweb12-1714wb-04-14388,-2416.274,-2482.410
clueweb12-1814wb-79-22974,0.000,0.000
clueweb12-1912wb-20-06212,-24856.447,-25112.865
clueweb12-0310wb-28-05952,-321.451,-324.434
clueweb12-0901wb-93-19494,-5333.598,-5747.400
clueweb12-1403wb-03-13386,-590.381,-587.970
clueweb12-1716wb-99-16974,0.000,0.000
clueweb12-0703wb-43-17534,-1016.590,-1068.714
clueweb12-0209wb-52-13060,0.000,0.000
clueweb12-0311wb-47-10753,-775.919,-821.360
clueweb12-1413wb-15-21600,0.000,0.000
clueweb12-0504wb-71-19626,-33544.375,-32968.840
clueweb12-1515wb-10-14571,-275.332,-279.807
clueweb12-0409wb-40-25548,-9447.769,-9825.710
clueweb12-0211wb-21-19185,-659.251,-675.638
clueweb12-1502wb-13-25019,-1204.908,-1237.338
clueweb12-1202wb-96-00394,-14165.123,-15045.959
clueweb12-0003wb-76-16317,-4897.902,-4946.593
clueweb12-1901wb-73-00829,-11299.806,-11921.311
clueweb12-0505wb-20-30301,-1445.974,-1554.652
clueweb12-1513wb-57-15114,-260.318,-282.946
clueweb12-0500tw-19-11716,-4317.705,-4475.150
clueweb12-1308wb-72-16649,-1313.838,-1393.946
clueweb12-1615wb-89-08095,-1551.882,-1628.965
clueweb12-1712wb-19-15254,-3495.986,-3808.711
clueweb12-0816wb-79-06441,0.000,0.000
clueweb12-1807wb-13-10138,-888.837,-920.287
clueweb12-1012wb-66-12189,-5904.437,-6180.588
clueweb12-0511wb-44-10439,-5784.526,-6051.992
clueweb12-0301tw-44-18371,-5864.729,-6321.553
clueweb12-1809wb-07-22337,-2974.747,-3133.461
clueweb12-0913wb-47-02638,0.000,0.000
clueweb12-1605wb-00-32171,-438.337,-426.507
clueweb12-1218wb-14-04460,-1938.095,-2130.659
clueweb12-1203wb-51-26771,-32294.293,-32263.250
clueweb12-0211wb-98-06240,-20347.242,-21334.846
clueweb12-0000wb-75-13293,-2302.366,-2497.743
clueweb12-1815wb-04-00059,-858.789,-876.695
clueweb12-1400tw-69-07259,-365.570,-401.754
clueweb12-0109wb-29-15162,-6722.469,-6850.467
clueweb12-1913wb-23-04325,-6630.786,-7155.139
clueweb12-0808wb-48-07580,0.000,0.000
clueweb12-1206wb-24-13902,-2604.730,-2634.476
