filename,lm_clef15_vhard,lm_clef15_hard,lm_clef15_easy,lm_clef15_veasy
clueweb12-0013wb-51-23888,-166.723,-153.326,-156.249,-158.725
clueweb12-0800wb-03-06778,-2063.933,-2007.574,-2058.201,-2090.300
clueweb12-1012wb-47-18209,-8072.945,-7603.218,-7449.999,-7621.400
clueweb12-1301wb-04-06495,0.000,0.000,0.000,0.000
clueweb12-0004wb-64-32337,-7362.892,-7413.597,-7561.831,-7881.325
clueweb12-0700tw-81-11910,-1523.366,-1505.990,-1514.915,-1521.410
clueweb12-1005wb-90-16791,-5408.783,-5361.751,-5479.049,-5561.631
clueweb12-0709wb-25-14767,-2051.027,-1964.729,-1895.575,-1936.620
clueweb12-0203wb-78-26234,-3769.758,-3656.402,-3710.998,-3755.106
clueweb12-1705wb-63-18209,-83295.898,-78256.375,-74785.578,-74522.289
clueweb12-1413wb-22-20583,-3640.937,-3513.595,-3557.445,-3606.986
clueweb12-0210wb-23-23472,-3350.419,-3305.128,-3392.312,-3412.025
clueweb12-0501wb-50-17908,-1715.616,-1685.423,-1720.268,-1718.018
clueweb12-0104wb-60-15772,-13643.358,-13341.495,-13718.873,-13925.519
clueweb12-0917wb-66-02930,-2193.376,-2175.591,-2261.736,-2276.919
clueweb12-1711wb-56-01082,-1341.419,-1300.885,-1295.436,-1279.924
clueweb12-0104wb-43-28769,-42633.797,-40436.738,-38592.996,-38388.535
clueweb12-0505wb-94-20448,-687.893,-677.231,-685.819,-675.867
clueweb12-1509wb-77-04914,-33731.227,-32827.836,-32842.684,-32826.102
clueweb12-0404wb-53-11875,-720.160,-695.602,-686.554,-675.149
clueweb12-1706wb-14-10763,-3602.140,-3576.243,-3667.837,-3662.766
clueweb12-0013wb-34-09428,-38276.234,-36286.730,-34788.238,-34657.465
clueweb12-1403wb-53-10563,-642.359,-638.028,-664.940,-677.461
clueweb12-1009wb-82-14442,-136.408,-120.275,-125.827,-113.227
clueweb12-0305wb-11-03000,-266.176,-271.861,-277.011,-279.499
clueweb12-1509wb-77-21173,-670.565,-654.959,-675.083,-706.884
clueweb12-0000wb-21-13413,-551.036,-534.587,-542.131,-540.165
clueweb12-1616wb-62-25533,-13629.625,-12786.985,-12451.215,-12810.206
clueweb12-0506wb-27-25623,-2006.187,-2148.104,-2230.793,-2290.753
clueweb12-0611wb-27-01346,-18208.438,-17572.842,-17205.156,-16964.703
clueweb12-1801wb-04-01407,-2551.709,-2457.690,-2447.121,-2490.271
clueweb12-1909wb-11-31572,-221.177,-214.269,-209.245,-205.634
clueweb12-1906wb-33-24308,-8421.305,-8112.392,-8143.373,-8264.036
clueweb12-0411wb-96-22722,-1749.374,-1807.081,-1919.522,-1934.441
clueweb12-0009wb-52-15121,-3536.292,-3472.830,-3418.939,-3362.911
clueweb12-0103wb-37-25905,-11232.399,-10908.525,-11161.766,-11279.170
clueweb12-1708wb-44-07663,0.000,0.000,0.000,0.000
clueweb12-1612wb-96-09983,-1556.388,-1473.599,-1504.828,-1547.472
clueweb12-0308wb-65-28368,-3332.119,-3113.251,-3023.869,-2993.823
clueweb12-1211wb-39-10042,-1008.771,-1055.581,-1099.680,-1106.145
clueweb12-1811wb-88-25896,-72577.617,-69929.477,-69567.562,-69711.508
clueweb12-0610wb-28-23899,0.000,0.000,0.000,0.000
clueweb12-1101wb-38-06580,-1070.466,-1077.104,-1118.357,-1120.289
clueweb12-0101wb-83-07275,-2269.999,-2167.925,-2201.600,-2199.677
clueweb12-1513wb-09-08203,-21628.100,-20209.951,-20305.986,-20591.543
clueweb12-1309wb-02-11374,-1554.427,-1471.208,-1492.735,-1481.874
clueweb12-0901wb-05-16476,-1972.850,-1893.276,-1922.102,-1954.095
clueweb12-0401wb-02-09950,-1692.418,-1649.501,-1692.709,-1711.814
clueweb12-0602wb-03-31106,-26576.854,-25837.826,-26194.482,-26395.605
clueweb12-1507wb-86-13521,-5775.188,-5477.794,-5417.216,-5323.164
clueweb12-0301tw-35-21135,-267.925,-263.772,-264.923,-265.654
clueweb12-0202wb-38-26170,-12926.911,-12113.854,-12697.353,-12996.820
clueweb12-0008wb-24-05532,-6890.393,-6808.225,-6834.051,-6738.642
clueweb12-1900wb-57-08019,-8008.258,-7989.772,-8261.204,-8516.347
clueweb12-1814wb-80-09301,-8843.384,-8402.534,-8144.047,-8071.395
clueweb12-0106wb-69-09669,-775.629,-758.493,-765.194,-770.756
clueweb12-0700wb-01-05547,-1395.268,-1381.575,-1379.924,-1386.002
clueweb12-1102wb-32-13118,-1525.840,-1480.704,-1514.376,-1508.362
clueweb12-1701wb-81-25565,-1412.207,-1401.435,-1462.041,-1482.630
clueweb12-1503wb-97-09625,-6150.123,-5945.275,-5809.529,-5800.250
clueweb12-1904wb-40-09560,-1329.866,-1272.039,-1306.876,-1335.718
clueweb12-1200wb-45-16270,-262.950,-245.096,-244.959,-249.322
clueweb12-0103wb-89-10125,0.000,0.000,0.000,0.000
clueweb12-1307wb-24-18099,0.000,0.000,0.000,0.000
clueweb12-1504wb-73-14402,0.000,0.000,0.000,0.000
clueweb12-0101wb-45-01022,-2418.444,-2307.783,-2387.726,-2423.948
clueweb12-0508wb-91-36602,-5257.537,-4909.217,-5234.120,-5226.630
clueweb12-1003wb-22-15638,-3234.252,-3172.336,-3281.273,-3352.591
clueweb12-0608wb-87-05801,0.000,0.000,0.000,0.000
clueweb12-1106wb-07-00198,-1198.003,-1159.332,-1139.520,-1118.429
clueweb12-0202wb-10-29016,-1251.682,-1236.716,-1257.049,-1241.693
clueweb12-1012wb-49-18694,-17196.787,-16675.150,-16313.215,-16114.125
clueweb12-1707wb-44-31134,-2813.633,-2698.829,-2704.109,-2591.228
clueweb12-1815wb-36-07071,-1460.731,-1398.340,-1404.884,-1403.032
clueweb12-0107wb-32-12302,-50125.977,-56393.555,-59787.969,-59948.172
clueweb12-0409wb-43-29759,-22680.250,-23767.154,-25099.590,-25440.113
clueweb12-1902wb-10-33141,-1438.536,-1386.057,-1414.083,-1442.214
clueweb12-0508wb-80-04448,-151.032,-141.464,-137.950,-139.564
clueweb12-1715wb-70-02106,-1081.050,-1044.803,-1081.183,-1048.682
clueweb12-0000wb-84-05434,0.000,0.000,0.000,0.000
clueweb12-0401wb-37-22335,-8649.876,-8301.814,-8374.694,-8652.214
clueweb12-0407wb-65-29113,-4058.585,-3999.812,-4137.809,-4206.444
clueweb12-0203wb-43-04175,0.000,0.000,0.000,0.000
clueweb12-0012wb-68-21020,-947.754,-881.576,-885.382,-900.132
clueweb12-1214wb-25-04694,-5490.935,-5422.991,-5527.281,-5620.796
clueweb12-1615wb-80-00806,-47532.324,-47018.516,-47623.836,-47469.633
clueweb12-0008wb-44-23898,-2191.579,-2178.373,-2183.473,-2182.309
clueweb12-0110wb-54-11037,-1886.588,-1858.387,-1882.827,-1931.178
clueweb12-1303wb-14-17500,-1611.787,-1590.882,-1610.497,-1617.180
clueweb12-0003wb-42-23485,-5499.512,-5344.241,-5479.181,-5796.868
clueweb12-0915wb-75-21029,-58526.051,-58859.719,-61236.090,-61442.879
clueweb12-1201wb-74-13233,0.000,0.000,0.000,0.000
clueweb12-1910wb-14-21731,-21727.062,-20921.797,-20500.912,-20366.316
clueweb12-0918wb-61-13352,-6451.977,-6224.324,-6187.036,-6109.740
clueweb12-0817wb-10-21494,-2088.140,-2068.822,-2122.701,-2121.576
clueweb12-0200wb-29-17156,-1532.989,-1530.014,-1562.666,-1560.588
clueweb12-1105wb-99-22350,-627.911,-605.391,-594.356,-628.463
clueweb12-1204wb-47-02216,-3747.943,-3641.615,-3729.837,-3641.129
clueweb12-0509wb-88-32124,-1113.418,-1055.748,-1070.483,-1056.488
clueweb12-0101wb-12-16047,-4778.752,-4507.441,-4636.592,-4835.021
clueweb12-0814wb-11-03311,-667.346,-626.192,-640.463,-657.051
clueweb12-1202wb-25-24765,-1537.329,-1478.726,-1497.229,-1507.179
clueweb12-0410wb-98-02119,0.000,0.000,0.000,0.000
clueweb12-0909wb-20-01183,-8446.459,-8065.145,-8109.466,-8176.733
clueweb12-0000tw-45-19496,-1776.172,-1720.537,-1779.187,-1789.205
clueweb12-1600wb-32-15486,-6460.228,-6401.395,-6642.443,-6617.262
clueweb12-0105wb-81-25407,-2694.674,-2543.404,-2566.750,-2625.817
clueweb12-1316wb-34-11904,-207.016,-203.082,-206.773,-204.052
clueweb12-1716wb-13-24762,-3328.990,-3176.864,-3179.542,-3288.664
clueweb12-0701wb-16-11466,-2461.804,-2483.884,-2569.375,-2630.707
clueweb12-0200tw-17-20182,-2017.240,-1979.190,-1950.380,-1954.217
clueweb12-0909wb-32-21842,-833.246,-803.750,-819.947,-818.750
clueweb12-1814wb-41-00690,-8215.272,-8090.248,-8319.169,-8366.204
clueweb12-0909wb-32-00549,-794.626,-799.452,-802.731,-790.386
clueweb12-1210wb-24-23008,0.000,0.000,0.000,0.000
clueweb12-0303wb-64-01414,-14826.497,-14588.202,-14445.004,-14181.351
clueweb12-0815wb-97-08292,-1518.835,-1471.207,-1447.160,-1426.878
clueweb12-1810wb-50-27068,0.000,0.000,0.000,0.000
clueweb12-0817wb-57-19198,-635.440,-619.364,-638.786,-632.807
clueweb12-0807wb-08-20129,-3372.934,-3211.869,-3126.858,-3128.829
clueweb12-0811wb-47-01403,-20277.527,-19997.533,-20227.314,-20246.840
clueweb12-1402wb-33-20931,-277.659,-262.904,-272.026,-281.004
clueweb12-0914wb-04-20549,-125701.328,-121696.258,-122318.961,-122695.102
clueweb12-0106wb-71-21972,-1915.809,-1829.030,-1861.673,-1879.766
clueweb12-0006wb-48-31868,-15844.577,-16001.092,-16025.792,-15990.729
clueweb12-0405wb-89-04055,-6045.576,-5809.892,-5570.964,-5570.883
clueweb12-1407wb-38-06696,-6251.030,-6131.226,-6111.853,-6035.969
clueweb12-0410wb-29-17339,0.000,0.000,0.000,0.000
clueweb12-0201wb-12-04173,-262.694,-257.314,-268.426,-269.170
clueweb12-0109wb-88-20506,-2410.818,-2382.642,-2421.674,-2464.029
clueweb12-0004wb-80-02393,0.000,0.000,0.000,0.000
clueweb12-1020wb-32-20764,-433.146,-421.166,-433.539,-435.199
clueweb12-0203wb-98-11253,-4558.855,-4294.702,-4366.018,-4437.747
clueweb12-0300wb-43-08331,-197.037,-185.425,-178.883,-177.853
clueweb12-0205wb-03-12975,0.000,0.000,0.000,0.000
clueweb12-1313wb-82-11413,-8087.066,-7894.217,-8140.925,-8228.558
clueweb12-1608wb-39-12807,0.000,0.000,0.000,0.000
clueweb12-0602wb-97-18114,-1296.969,-1292.204,-1295.519,-1297.109
clueweb12-0307wb-71-01702,-2306.377,-2264.840,-2302.314,-2307.379
clueweb12-0008wb-54-01402,0.000,0.000,0.000,0.000
clueweb12-1215wb-14-06405,-186.295,-187.211,-187.548,-187.001
clueweb12-0412wb-28-01782,-1849.303,-1739.627,-1703.656,-1697.020
clueweb12-1805wb-40-13993,-1645.607,-1589.318,-1623.171,-1656.147
clueweb12-0007wb-79-19440,-1688.769,-1639.721,-1675.666,-1747.669
clueweb12-0200wb-86-01161,0.000,0.000,0.000,0.000
clueweb12-1217wb-36-28333,-963.555,-962.469,-973.181,-966.056
clueweb12-0713wb-69-11348,-4308.578,-4120.318,-3993.089,-4017.799
clueweb12-0100wb-00-06082,-1348.822,-1271.858,-1280.691,-1287.590
clueweb12-0703wb-32-29848,-520.760,-511.096,-501.138,-502.624
clueweb12-0012wb-31-18689,-1365.513,-1391.038,-1429.088,-1417.688
clueweb12-1807wb-17-16438,-131.908,-132.242,-135.451,-134.449
clueweb12-0203wb-25-09502,-6186.759,-6458.366,-6611.082,-6865.748
clueweb12-0811wb-54-08868,-14207.609,-13893.888,-13925.011,-13912.867
clueweb12-0302wb-32-27423,-6145.598,-5980.994,-5941.505,-5892.072
clueweb12-1908wb-94-18764,-3393.171,-3233.930,-3197.191,-3213.852
clueweb12-0910wb-75-08327,-1786.079,-1716.209,-1713.948,-1706.105
clueweb12-1800tw-17-09189,-1945.955,-1838.214,-1771.482,-1808.979
clueweb12-0304wb-54-11170,-6797.240,-6371.331,-6389.664,-6469.567
clueweb12-1611wb-15-07028,-1716.193,-1691.863,-1726.804,-1731.028
clueweb12-0603wb-29-19912,-586.035,-552.150,-575.952,-605.732
clueweb12-0111wb-95-35142,-2906.219,-2800.510,-2871.734,-2915.416
clueweb12-0500wb-51-12711,-3512.955,-3350.541,-3457.708,-3559.863
clueweb12-1503wb-58-17214,-300.270,-288.983,-293.934,-293.024
clueweb12-0508wb-72-05845,-2546.118,-2319.846,-2564.291,-2488.610
clueweb12-1405wb-64-09769,-667.228,-663.403,-682.212,-673.937
clueweb12-1011wb-65-09931,-1379.306,-1330.702,-1379.788,-1372.091
clueweb12-1106wb-34-07630,-1846.219,-1722.239,-1758.810,-1813.101
clueweb12-0009wb-77-17818,-8248.412,-8180.919,-8450.551,-8553.536
clueweb12-0813wb-51-17639,-1529.288,-1518.786,-1586.050,-1602.747
clueweb12-0410wb-75-03872,-3147.683,-3099.602,-3119.990,-3168.205
clueweb12-0500wb-40-20089,-30719.816,-35494.609,-36840.812,-36896.012
clueweb12-0400wb-83-04565,-168.255,-157.149,-171.119,-164.879
clueweb12-1716wb-88-21063,-3074.637,-2952.565,-2985.743,-2969.019
clueweb12-1313wb-47-06758,-14127.531,-13677.802,-13443.241,-13456.947
clueweb12-0104wb-05-05517,0.000,0.000,0.000,0.000
clueweb12-1600wb-15-17453,-7105.677,-7075.765,-7292.078,-7437.871
clueweb12-1802wb-92-26818,0.000,0.000,0.000,0.000
clueweb12-0400tw-74-17030,-124.590,-119.638,-122.126,-117.560
clueweb12-0008wb-88-09550,-27131.031,-26947.779,-28327.201,-28325.588
clueweb12-0107wb-14-30256,-1923.921,-1879.365,-1869.898,-1899.167
clueweb12-1000tw-00-08649,-25417.973,-24173.836,-24143.178,-23900.223
clueweb12-1404wb-83-19966,-1963.943,-1893.404,-1864.503,-1851.617
clueweb12-0602wb-34-12890,-862.243,-823.716,-825.693,-797.807
clueweb12-1311wb-07-03281,-277491.906,-272358.062,-278266.094,-276394.375
clueweb12-1708wb-00-08571,-1423.952,-1411.186,-1428.152,-1405.255
clueweb12-0700tw-59-24176,-2448.277,-2428.582,-2490.826,-2465.782
clueweb12-0112wb-38-21147,-5445.354,-5134.546,-5410.521,-5417.664
clueweb12-1012wb-08-08090,-1795.921,-1757.520,-1758.408,-1753.254
clueweb12-1907wb-45-06039,-4130.648,-3917.328,-3810.852,-3797.334
clueweb12-1200wb-88-16688,-13308.722,-12938.244,-12817.757,-12830.675
clueweb12-0607wb-43-01531,0.000,0.000,0.000,0.000
clueweb12-0800tw-88-11185,-8336.333,-8108.254,-8131.461,-8110.054
clueweb12-0105wb-48-08854,-2101.504,-2003.707,-2003.706,-2006.265
clueweb12-0208wb-48-06065,-2297.792,-2232.695,-2280.785,-2300.961
clueweb12-1604wb-67-19227,-413.541,-417.208,-424.070,-419.311
clueweb12-0712wb-69-13454,-2263.517,-2206.570,-2293.169,-2348.779
clueweb12-0105wb-61-31546,-10944.733,-10623.323,-10524.104,-10548.687
clueweb12-0302wb-68-15201,-5760.308,-5522.395,-5528.925,-5554.723
clueweb12-0703wb-44-17551,-1492.907,-1464.720,-1460.385,-1453.022
clueweb12-0602wb-10-30633,-3206.590,-3036.943,-2980.398,-2859.853
clueweb12-1805wb-36-18306,-29726.922,-28409.572,-28213.887,-28338.357
clueweb12-0406wb-36-15971,-1223.111,-1190.279,-1191.140,-1196.270
clueweb12-0008wb-52-17765,-20557.111,-20262.035,-20835.809,-21099.041
clueweb12-0112wb-61-00377,0.000,0.000,0.000,0.000
clueweb12-0800tw-74-09046,-1588.421,-1535.392,-1566.398,-1574.160
clueweb12-1515wb-19-15774,-345.350,-321.674,-323.615,-311.210
clueweb12-1913wb-84-02847,-22407.520,-23510.338,-24623.848,-24696.789
clueweb12-1804wb-41-11504,-1231.456,-1192.934,-1197.164,-1204.394
clueweb12-0409wb-09-11277,-150.823,-145.897,-153.132,-155.868
clueweb12-1008wb-98-01872,-758.137,-709.528,-731.275,-728.368
clueweb12-1900tw-55-02186,-4014.848,-3854.225,-3876.443,-3945.595
clueweb12-1004wb-99-09070,-14442.047,-13966.036,-13699.935,-13360.922
clueweb12-1202wb-33-19720,-9103.146,-7859.334,-8308.545,-8511.521
clueweb12-0813wb-27-26050,-4648.751,-4596.891,-4626.417,-4600.524
clueweb12-0602wb-86-13635,-1463.754,-1355.454,-1334.860,-1364.970
clueweb12-0301wb-37-21565,0.000,0.000,0.000,0.000
clueweb12-1500tw-80-12617,-1561.628,-1484.804,-1465.552,-1445.955
clueweb12-1900wb-78-27927,-55547.535,-53209.773,-52641.859,-52579.625
clueweb12-0012wb-61-00463,-13770.229,-13529.893,-14075.467,-14363.605
clueweb12-0104wb-09-06205,-1092.180,-1050.982,-1056.298,-1078.513
clueweb12-0108wb-69-11860,-63160.898,-64047.535,-66719.234,-68131.711
clueweb12-0403wb-95-03704,-1584.972,-1535.673,-1539.720,-1606.277
clueweb12-0102wb-35-26269,-23503.645,-23624.166,-24328.029,-24455.502
clueweb12-1302wb-97-20065,-298.833,-292.751,-278.444,-277.654
clueweb12-0006wb-32-10391,-1932.979,-1877.211,-1897.683,-1900.591
clueweb12-1500tw-66-15931,-1894.040,-1809.269,-1787.341,-1737.722
clueweb12-0703wb-71-14499,-5364.500,-5165.512,-5273.448,-5373.263
clueweb12-1612wb-84-24158,-9713.587,-9297.432,-9430.512,-9553.684
clueweb12-0815wb-24-19618,-1526.932,-1480.818,-1468.826,-1452.908
clueweb12-1100tw-12-08975,-32933.332,-31706.129,-30968.414,-30497.330
clueweb12-0403wb-90-04959,-1831.597,-1713.481,-1745.062,-1787.837
clueweb12-0010wb-31-18333,-856.930,-818.869,-826.239,-831.407
clueweb12-0913wb-13-29633,-5023.416,-4852.542,-5118.073,-5314.252
clueweb12-0206wb-26-20389,-5055.595,-4930.492,-4987.908,-5057.466
clueweb12-1000tw-56-20593,-40785.566,-39311.430,-38698.582,-38546.160
clueweb12-1400wb-64-36009,-672.721,-640.431,-662.278,-682.344
clueweb12-0406wb-10-33675,0.000,0.000,0.000,0.000
clueweb12-1711wb-24-11360,-578.938,-551.658,-551.335,-557.467
clueweb12-0304wb-47-16842,-3732.508,-3557.352,-3617.961,-3652.980
clueweb12-1716wb-17-07956,0.000,0.000,0.000,0.000
clueweb12-0510wb-15-17502,0.000,0.000,0.000,0.000
clueweb12-0604wb-58-32955,-1802.687,-1704.318,-1685.545,-1761.764
clueweb12-0917wb-58-24965,-14207.828,-14061.439,-14482.446,-14618.899
clueweb12-0809wb-11-11648,-866.310,-835.372,-846.822,-884.316
clueweb12-0505wb-31-30087,-2660.020,-2597.001,-2635.886,-2645.367
clueweb12-0203wb-22-19990,-5668.081,-5516.169,-5831.789,-5746.940
clueweb12-0605wb-09-15801,-6723.993,-6554.432,-6555.247,-6578.926
clueweb12-0309wb-35-00373,0.000,0.000,0.000,0.000
clueweb12-1116wb-10-15497,-1437.652,-1438.630,-1480.240,-1473.094
clueweb12-1400tw-39-05761,-12648.118,-12151.620,-11899.702,-11822.312
clueweb12-0301tw-37-00992,-415.288,-398.314,-393.480,-393.920
clueweb12-0109wb-26-24733,-935.753,-889.476,-864.385,-876.040
clueweb12-1809wb-54-25465,-4415.667,-4303.479,-4379.267,-4356.642
clueweb12-0711wb-37-01887,-1221.952,-1224.659,-1253.905,-1267.219
clueweb12-1213wb-58-01501,-1952.545,-1933.994,-1955.240,-1915.460
clueweb12-1005wb-76-14286,0.000,0.000,0.000,0.000
clueweb12-0817wb-09-09472,-1225.723,-1178.451,-1159.832,-1151.495
clueweb12-1301wb-61-15904,0.000,0.000,0.000,0.000
clueweb12-1218wb-35-12634,-446.186,-446.987,-449.014,-439.498
clueweb12-1900wb-34-29534,-3074.784,-2956.322,-3041.112,-3188.102
clueweb12-1413wb-67-17767,-28000.010,-27045.467,-27142.045,-27328.693
clueweb12-0006wb-73-07526,-3898.435,-3857.414,-3959.376,-3894.898
clueweb12-0009wb-65-01665,-4010.619,-3928.381,-3877.212,-3807.268
clueweb12-0103wb-64-04781,-19249.664,-19120.059,-19705.543,-19945.039
clueweb12-0301tw-48-18702,-5828.350,-5635.298,-5615.124,-5557.958
clueweb12-0103wb-00-18776,-353.140,-341.582,-350.954,-355.882
clueweb12-0108wb-57-18254,-6751.668,-6628.905,-6665.512,-6642.253
clueweb12-1803wb-92-05148,-2642.253,-2589.077,-2682.761,-2735.150
clueweb12-0804wb-40-17367,-17769.918,-17792.021,-17968.912,-17859.506
clueweb12-1101wb-62-05116,-1151.851,-1128.309,-1158.202,-1143.473
clueweb12-0914wb-10-11177,-2156.826,-2049.360,-2048.169,-2071.961
clueweb12-1707wb-95-18494,-4851.564,-4911.193,-5068.820,-5163.039
clueweb12-0012wb-92-31131,-2546.067,-2512.223,-2591.406,-2612.834
clueweb12-0301wb-12-27234,-3774.926,-3602.484,-3769.054,-3889.405
clueweb12-1114wb-65-01741,-670.455,-655.099,-653.456,-665.767
clueweb12-0202wb-44-21259,-928.478,-916.145,-928.287,-919.012
clueweb12-1901wb-75-02629,-4631.312,-4366.914,-4399.819,-4416.131
clueweb12-1907wb-39-06751,-2839.856,-2670.646,-2630.584,-2617.541
clueweb12-1301wb-92-08089,-1437.773,-1429.096,-1511.400,-1495.891
clueweb12-1708wb-40-06584,-34166.297,-32358.180,-31548.736,-31589.328
clueweb12-1712wb-23-19785,-3644.053,-3565.135,-3617.040,-3645.365
clueweb12-0601wb-38-03416,0.000,0.000,0.000,0.000
clueweb12-0507wb-88-14822,-11932.147,-11382.879,-11794.868,-12087.899
clueweb12-1805wb-92-17574,-323.497,-315.279,-313.633,-309.559
clueweb12-0815wb-27-27415,-195.869,-194.105,-191.892,-186.339
clueweb12-0814wb-32-18341,-22022.867,-21536.775,-21829.844,-22164.596
clueweb12-0109wb-23-03446,-2160.068,-1808.094,-2052.479,-2131.604
clueweb12-0703wb-17-06722,-10015.976,-9551.197,-9357.791,-9317.406
clueweb12-0001wb-26-18929,-1401.795,-1426.122,-1468.140,-1470.951
clueweb12-0208wb-91-24910,-5044.008,-4909.574,-4856.750,-4809.767
clueweb12-1609wb-55-22596,0.000,0.000,0.000,0.000
clueweb12-1007wb-82-00634,-5402.533,-5317.581,-5309.012,-5288.085
clueweb12-1704wb-24-10967,-2561.085,-2505.252,-2519.493,-2558.811
clueweb12-1613wb-09-11783,-25773.096,-24522.697,-23911.992,-24097.062
clueweb12-0401wb-60-31058,-1244.005,-1220.427,-1236.885,-1250.316
clueweb12-0603wb-36-30608,-3335.291,-3295.122,-3403.613,-3434.745
clueweb12-0000wb-37-14840,-1089.026,-1017.332,-1066.082,-1090.953
clueweb12-1416wb-21-23996,-19527.449,-19364.393,-19770.109,-19852.182
clueweb12-0205wb-49-24303,-845.849,-793.260,-783.354,-775.033
clueweb12-0705wb-63-05591,0.000,0.000,0.000,0.000
clueweb12-1707wb-97-13122,-12167.776,-11416.827,-11047.948,-10972.037
clueweb12-1408wb-98-09598,0.000,0.000,0.000,0.000
clueweb12-1805wb-02-16884,-1736.581,-1754.008,-1815.516,-1847.534
clueweb12-0002wb-58-24250,-7545.215,-7237.672,-7262.542,-7450.721
clueweb12-1808wb-95-19794,-8744.814,-8820.096,-9163.775,-9298.496
clueweb12-0002wb-49-20039,-828.141,-812.115,-806.457,-786.154
clueweb12-1902wb-11-13575,-10396.330,-10083.994,-10322.402,-10626.096
clueweb12-1501wb-18-01071,-7337.211,-7096.716,-7114.686,-7070.250
clueweb12-0000wb-60-25562,0.000,0.000,0.000,0.000
clueweb12-0408wb-88-20074,-3524.435,-3427.710,-3508.932,-3514.602
clueweb12-1902wb-28-22102,-1528.420,-1379.789,-1346.687,-1335.922
clueweb12-0205wb-18-32042,-2276.296,-2204.116,-2256.161,-2286.159
clueweb12-0102wb-67-31955,0.000,0.000,0.000,0.000
clueweb12-1808wb-94-27731,-658.852,-623.422,-634.440,-629.686
clueweb12-0612wb-62-08035,-2271.235,-2171.383,-2159.597,-2245.841
clueweb12-0303wb-14-05517,-2068.139,-1903.081,-1892.944,-1998.599
clueweb12-1913wb-84-03645,-19931.307,-22954.609,-24527.795,-23528.699
clueweb12-1011wb-36-11365,-2493.003,-2331.884,-2255.583,-2232.780
clueweb12-0100wb-95-23474,-591.496,-585.959,-590.296,-588.461
clueweb12-0001wb-85-16982,-643.938,-620.215,-628.829,-645.464
clueweb12-0301wb-24-21838,-466.722,-442.970,-466.871,-460.591
clueweb12-0500wb-64-25197,-4774.602,-4645.788,-4792.981,-4861.070
clueweb12-0104wb-23-04122,-2506.029,-2460.381,-2460.932,-2469.659
clueweb12-1513wb-58-30978,0.000,0.000,0.000,0.000
clueweb12-1004wb-67-08031,0.000,0.000,0.000,0.000
clueweb12-1800wb-90-24625,-23997.580,-23237.510,-23616.801,-23871.234
clueweb12-1507wb-40-01271,-3609.143,-3380.592,-3036.627,-3494.314
clueweb12-0410wb-22-05712,-7815.217,-7577.712,-7539.481,-7513.343
clueweb12-0907wb-14-04909,-387.261,-364.937,-385.246,-385.369
clueweb12-1702wb-10-32982,-5069.740,-5038.649,-5286.729,-5335.079
clueweb12-1315wb-32-13119,-3317.625,-3194.752,-3235.323,-3251.468
clueweb12-1500tw-98-18682,-394.917,-383.800,-388.490,-378.280
clueweb12-1912wb-66-21310,-172.174,-162.030,-172.693,-175.906
clueweb12-1913wb-22-04491,-3544.633,-3464.049,-3545.212,-3549.857
clueweb12-0202wb-97-00531,-2217.859,-2157.433,-2132.039,-2160.646
clueweb12-0005wb-44-21774,-9184.569,-8890.590,-9278.811,-9325.319
clueweb12-1200wb-37-15588,-10136.070,-9772.252,-9767.910,-9676.878
clueweb12-1811wb-32-21242,-761.597,-747.199,-776.476,-784.447
clueweb12-0402wb-60-39437,-898.849,-865.032,-869.194,-898.764
