filename,n_abbrs,n_as,n_blockquotes,n_bolds,n_cites,n_divs,n_dls,n_forms,n_h1s,n_h2s,n_h3s,n_h4s,n_h5s,n_h6s,n_hs,n_imgs,n_inputs,n_links,n_lists,n_ols,n_ps,n_qs,n_scripts,n_spans,n_table,n_uls
clueweb12-0106wb-74-16890,0,253,0,226,0,229,0,0,0,0,0,0,0,0,0,26,0,5,2,0,1,0,14,226,19,2
clueweb12-0713wb-64-12554,0,210,0,3,0,9,0,2,0,1,1,0,0,0,2,85,5,1,2,0,12,0,7,15,6,2
clueweb12-1515wb-32-05922,2,62,1,2,0,141,0,0,1,0,4,0,0,0,5,5,0,22,2,0,30,0,40,15,0,2
clueweb12-1509wb-03-09411,0,110,0,36,0,155,0,1,21,0,0,0,0,0,21,40,4,5,5,1,48,0,3,0,0,4
clueweb12-0408wb-13-28918,0,25,0,0,0,47,0,3,0,0,0,0,0,0,0,3,15,4,4,0,0,0,3,10,33,4
clueweb12-0916wb-70-00765,0,62,0,0,0,0,0,3,0,0,0,0,0,0,0,22,9,1,0,0,0,0,19,0,77,0
clueweb12-0401wb-12-20761,0,89,0,5,0,48,0,1,1,0,0,1,2,0,4,6,2,3,14,3,8,1,30,6,0,11
clueweb12-0211wb-26-33426,0,65,0,0,0,36,0,1,2,1,1,1,0,0,5,8,7,8,5,0,8,0,33,1,1,5
clueweb12-1013wb-82-10576,0,173,0,79,0,217,0,4,2,6,0,0,0,0,8,140,15,12,3,0,0,0,28,91,3,3
clueweb12-1106wb-02-12594,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,14,0,2,10,6,0
clueweb12-1716wb-91-20299,0,177,0,13,0,194,0,5,2,5,5,0,0,0,12,53,42,5,5,2,17,0,29,164,3,3
clueweb12-1112wb-47-08215,0,417,0,0,0,61,0,1,3,8,0,1,0,0,12,10,1,5,30,0,9,0,16,1,0,30
clueweb12-0704wb-14-31461,0,219,0,0,0,29,17,1,1,1,0,0,26,0,28,10,12,4,51,0,60,0,8,13,1,34
clueweb12-1701wb-85-24113,0,34,0,0,0,11,0,1,0,0,0,0,0,0,0,11,8,1,8,0,14,0,8,0,7,8
clueweb12-0713wb-30-25468,0,52,0,0,0,16,0,2,1,0,1,0,0,0,2,11,18,1,1,0,16,0,11,7,24,1
clueweb12-0300wb-93-04901,0,34,0,0,0,2,0,1,0,0,0,0,0,1,0,23,4,2,0,0,16,0,7,14,25,0
clueweb12-0607wb-91-24049,0,120,0,0,0,45,0,1,2,0,1,3,0,0,6,20,4,6,6,0,21,0,6,1,1,6
clueweb12-1414wb-87-04989,0,20,0,0,0,17,0,1,2,3,0,0,0,0,5,6,2,1,0,0,0,0,5,1,1,0
clueweb12-1910wb-21-22560,0,66,0,0,0,18,0,1,2,1,7,0,0,0,10,4,2,14,17,0,5,0,18,4,0,17
clueweb12-0101wb-44-24709,0,29,0,0,0,14,0,1,1,1,1,7,0,0,10,3,6,3,7,0,16,0,4,0,0,7
clueweb12-0000wb-61-17616,0,46,0,10,0,19,0,2,1,5,11,0,0,0,17,3,7,1,2,0,9,0,10,0,2,2
clueweb12-0200wb-91-27612,0,18,0,3,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,8,2,6,0
clueweb12-1213wb-25-19743,0,40,0,28,0,15,0,1,3,0,0,0,0,0,3,14,0,1,1,0,0,0,0,7,12,1
clueweb12-1804wb-71-08262,0,54,0,0,0,83,0,1,1,6,1,0,0,0,8,25,12,12,3,1,48,0,29,1,1,2
clueweb12-0111wb-88-00350,0,136,0,0,0,72,0,2,1,7,14,0,0,0,22,27,2,8,9,2,42,0,24,29,0,7
clueweb12-0105wb-53-22678,0,34,0,0,0,52,0,1,2,1,6,11,2,0,22,5,7,9,24,0,26,0,31,18,1,24
clueweb12-0700wb-16-29405,0,32,0,0,0,21,0,1,0,0,1,1,0,0,2,3,7,5,4,0,11,0,6,19,3,4
clueweb12-1004wb-10-30531,0,13,0,2,0,10,0,0,1,1,1,0,0,0,3,0,0,1,0,0,5,0,5,2,5,0
clueweb12-1803wb-18-17719,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,6,2,0
clueweb12-1201wb-62-01199,0,180,0,14,0,208,0,5,2,5,5,0,0,0,12,61,46,5,5,2,17,0,27,172,4,3
clueweb12-0500wb-60-20355,0,474,5,0,0,62,0,3,0,1,0,0,0,0,1,3,6,2,2,1,421,0,1,6,1,1
clueweb12-1009wb-70-00342,0,62,0,3,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,19,0,9,0,8,0
clueweb12-0508wb-35-26369,0,19,0,13,0,34,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0
clueweb12-1705wb-44-15369,0,40,0,17,0,3,0,1,0,0,0,0,0,0,0,36,4,1,0,0,0,0,15,1,11,0
clueweb12-0207wb-70-08531,0,15,0,0,0,17,0,0,0,0,1,1,0,0,2,5,0,1,0,0,51,0,0,0,4,0
clueweb12-1507wb-70-28563,0,291,0,2,0,214,0,2,0,0,8,2,0,0,10,9,5,18,7,0,8,0,37,0,3,7
clueweb12-1018wb-60-11608,0,69,0,0,0,36,0,1,2,3,5,0,0,0,10,7,4,17,6,0,12,0,23,2,0,6
clueweb12-1901wb-11-26808,0,14,0,0,0,8,0,0,1,2,0,0,0,0,3,2,0,1,0,0,1,0,3,3,1,0
clueweb12-0510wb-73-21526,0,17,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
clueweb12-0207wb-32-03063,0,43,0,0,0,6,0,0,2,5,0,0,0,0,7,9,0,4,3,1,10,0,4,0,5,2
clueweb12-1613wb-26-27882,0,30,0,1,0,19,0,2,1,0,1,0,0,0,2,10,21,12,0,0,19,0,5,15,13,0
clueweb12-0507wb-46-19050,0,133,0,0,0,80,0,3,1,7,19,0,0,0,27,27,19,8,7,2,45,0,24,3,1,5
clueweb12-0202wb-26-26891,0,2726,0,1,0,11,0,2,1,0,0,0,0,0,1,3224,9,2,0,0,4,0,21,75,215,0
clueweb12-0700tw-10-18721,0,122,0,0,0,57,3,2,0,1,2,1,0,0,4,35,10,17,12,0,27,0,24,0,1,9
clueweb12-0207wb-66-03307,0,29,0,0,0,19,0,1,1,1,0,0,1,0,3,2,4,2,7,0,9,0,10,0,0,7
clueweb12-1510wb-10-03342,0,56,0,0,0,30,0,1,1,1,4,0,1,0,7,14,7,4,8,0,7,0,0,9,1,8
clueweb12-0705wb-28-10957,0,94,0,3,0,2,0,1,0,0,0,0,0,0,0,8,2,1,0,0,1,0,2,0,4,0
clueweb12-0704wb-06-03589,1,97,0,0,0,42,0,2,1,0,7,0,0,0,8,4,9,13,11,0,17,0,3,25,0,11
clueweb12-0808wb-15-04768,0,32,273,0,0,4,0,1,0,0,0,1,0,0,1,30,9,1,1,0,274,0,12,277,10,1
clueweb12-1113wb-63-10976,0,19,0,2,0,45,0,0,1,0,0,0,0,0,1,6,0,10,3,0,10,0,9,9,0,3
clueweb12-0000tw-35-08308,0,69,0,0,0,59,0,3,1,0,0,0,0,0,1,8,17,6,4,0,6,0,23,1,5,4
clueweb12-1204wb-11-10598,0,75,0,0,0,76,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,2,0,3,0
clueweb12-0711wb-38-06274,0,48,0,4,0,2,0,1,1,0,0,0,0,0,1,5,13,0,0,0,6,0,8,0,7,0
clueweb12-0004wb-17-12979,0,28,0,34,0,20,0,0,1,1,0,0,0,0,2,2,0,1,4,0,43,0,10,56,1,4
clueweb12-1813wb-07-19006,0,73,0,66,0,28,0,1,1,7,0,0,0,0,8,0,2,1,5,0,11,0,2,0,0,5
clueweb12-0111wb-84-23472,0,41,0,0,0,73,0,1,0,6,3,4,0,0,13,5,4,2,6,0,27,0,5,7,0,6
clueweb12-0209wb-86-15919,0,486,0,112,0,90,0,2,1,11,0,0,0,0,12,18,11,12,6,2,21,0,0,280,51,4
clueweb12-0100wb-16-20223,0,294,0,1,0,9,0,1,1,44,2,0,0,0,47,20,2,2,40,0,554,0,4,0,13,40
clueweb12-0201wb-99-01473,0,67,0,39,0,14,0,1,1,0,0,0,0,0,1,8,3,1,1,0,0,0,0,2,8,1
clueweb12-1601wb-26-02995,0,121,0,0,0,8,0,2,1,1,1,0,0,0,3,3,3,1,2,0,0,0,7,106,7,2
clueweb12-0106wb-82-02549,0,86,0,0,0,63,0,1,2,17,2,0,0,0,21,1,2,8,4,0,68,0,11,85,0,4
clueweb12-0510wb-79-24899,0,4,0,0,0,4,0,0,1,0,0,0,0,0,1,4,0,1,0,0,9,0,6,10,6,0
clueweb12-0100wb-91-10047,0,11,0,27,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,36,0,0,0,1,1
clueweb12-0009wb-50-22621,0,95,0,1,0,56,0,3,1,0,0,0,0,0,1,6,16,4,18,2,7,0,31,5,0,16
clueweb12-1207wb-89-12304,0,1133,0,7,0,33,0,0,0,0,0,0,0,0,0,27,2,2,2,0,10,0,11,20,20,2
clueweb12-1706wb-07-14984,0,125,0,0,0,87,0,1,0,1,12,5,0,0,18,30,2,17,8,0,14,0,29,9,0,8
clueweb12-0404wb-37-03787,0,202,0,0,0,53,0,1,9,1,1,0,0,0,11,17,2,15,10,0,123,0,16,65,0,10
clueweb12-0005wb-52-28993,0,45,0,0,0,91,0,2,1,0,1,0,0,0,2,5,5,5,11,0,5,0,28,15,8,11
clueweb12-0700wb-84-18585,0,160,0,15,0,100,6,4,2,11,13,1,13,0,40,3,4,9,59,0,124,0,16,5,1,53
clueweb12-1709wb-35-00649,0,119,0,0,0,25,0,2,0,1,1,0,0,0,2,11,6,10,8,0,18,0,11,26,0,8
clueweb12-1200tw-12-07432,0,2083,0,0,0,131,0,1,1,0,1,5,0,0,7,4,6,6,83,0,1,0,18,5,1,83
clueweb12-0804wb-34-07671,0,580,0,0,0,34,0,2,1,1,0,1,0,0,3,17,6,2,3,0,7,0,29,2,4,3
clueweb12-1309wb-23-19583,0,62,0,0,0,42,6,1,1,0,0,0,0,0,1,24,14,5,14,0,2,0,23,3,6,8
clueweb12-1813wb-63-10921,0,566,0,1,0,952,24,1,0,1,27,1,3,0,32,283,167,7,73,0,393,0,24,655,12,49
clueweb12-0206wb-26-09662,0,53,0,30,0,11,0,0,1,1,2,6,0,0,10,9,0,0,0,0,57,0,0,0,13,0
clueweb12-0504wb-13-18762,0,6,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
clueweb12-1803wb-94-09554,0,311,0,0,0,81,0,0,1,3,1,13,2,0,20,0,0,6,15,0,19,0,16,2,0,15
clueweb12-0511wb-26-22550,0,238,0,0,0,29,0,1,1,1,2,6,0,0,10,5,2,3,55,0,20,0,4,12,0,55
clueweb12-1415wb-32-14341,0,35,1,0,0,0,0,0,1,0,0,0,0,0,1,32,0,1,2,0,22,0,4,11,11,2
clueweb12-1507wb-86-13535,0,120,0,0,0,23,0,1,2,4,1,0,0,0,7,3,1,13,4,0,2,0,2,10,0,4
clueweb12-0205wb-68-12608,0,27,0,0,0,9,0,1,0,0,0,0,0,0,0,6,12,3,4,0,34,0,14,119,7,4
clueweb12-1606wb-46-09981,0,125,0,8,0,15,0,1,0,0,0,0,0,0,0,174,2,0,0,0,20,0,21,10,19,0
clueweb12-1814wb-35-07269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clueweb12-0013wb-23-26001,0,84,0,0,0,47,0,2,1,0,9,0,0,0,10,10,5,4,23,2,26,0,13,2,0,21
clueweb12-0302wb-65-33685,0,78,0,0,0,51,0,1,1,0,1,0,0,0,2,16,1,44,12,0,33,0,9,11,4,12
clueweb12-1402wb-03-24187,0,101,0,13,0,6,0,1,0,1,1,0,0,0,2,42,5,3,0,0,53,0,12,4,6,0
clueweb12-0210wb-86-03551,0,1307,0,0,0,30,0,1,1,2,0,0,0,1,3,20,6,5,75,0,4,0,30,21,6,75
clueweb12-0211wb-10-20672,0,49,0,1,0,0,0,1,0,0,0,0,0,0,0,47,4,0,0,0,2,0,11,0,4,0
clueweb12-0805wb-14-05914,0,26,0,0,0,22,0,0,1,1,0,2,0,0,4,0,0,8,2,0,5,0,5,0,0,2
clueweb12-1601wb-95-10747,0,644,0,0,0,78,0,2,1,3,0,0,0,0,4,13,139,6,66,3,148,0,31,385,1,63
clueweb12-1103wb-42-09616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clueweb12-0808wb-05-19968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clueweb12-1508wb-77-16207,0,101,0,0,0,35,0,2,1,4,4,0,0,0,9,17,10,7,10,0,24,0,14,13,0,10
clueweb12-1513wb-10-05602,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,228,0,2,1,2,0
clueweb12-1507wb-30-16997,0,32,0,23,0,57,0,0,2,0,5,0,0,0,7,25,3,0,4,0,12,0,0,11,3,4
clueweb12-1803wb-89-26636,0,90,0,0,0,19,0,1,1,0,0,1,1,0,3,6,8,6,16,1,41,0,11,6,0,15
clueweb12-0111wb-19-33585,0,49,0,0,0,84,0,1,1,1,2,11,0,0,15,1,6,6,4,4,16,0,7,0,0,0
clueweb12-0708wb-99-12870,0,7,0,0,0,5,0,0,1,0,0,0,0,0,1,1,0,1,0,0,8,0,0,1,5,0
clueweb12-0102wb-08-23208,0,145,0,0,0,12,0,0,0,7,0,0,0,0,7,7,0,47,2,1,14,0,2,0,0,1
clueweb12-1912wb-77-11904,2,105,0,0,0,25,0,1,1,8,0,3,0,0,12,1,1,20,10,0,4,0,0,1,1,10
clueweb12-1413wb-63-04374,0,63,0,1,0,3,0,5,0,0,0,0,0,0,0,42,11,4,5,0,6,0,4,2,22,5
clueweb12-1801wb-56-17860,0,19,0,1,0,10,0,2,0,0,0,0,0,0,0,36,5,1,0,0,15,0,4,58,5,0
clueweb12-1008wb-02-01696,0,22,0,2,0,23,0,0,1,0,0,0,0,0,1,2,0,2,0,0,1,0,7,2,0,0
clueweb12-0607wb-97-14825,0,36,0,0,0,16,0,0,1,1,1,0,0,0,3,13,0,2,1,1,6,0,17,0,0,0
clueweb12-0406wb-20-16474,0,86,0,2,0,46,0,3,1,0,0,0,0,0,1,6,20,3,16,3,10,0,28,5,0,13
clueweb12-1611wb-90-08078,0,395,6,0,0,51,0,1,1,0,2,0,0,0,3,303,2,3,11,0,31,0,6,53,0,11
clueweb12-1009wb-87-10978,0,68,0,0,0,6,0,3,0,0,0,0,0,0,0,27,12,7,0,0,124,0,10,6,16,0
clueweb12-0604wb-78-33261,0,159,0,9,0,4,0,1,0,0,0,0,0,0,0,204,3,1,0,0,41,0,3,1,51,0
clueweb12-0311wb-90-15049,0,19,0,0,0,20,0,1,1,0,0,1,0,0,2,10,6,1,3,0,21,0,2,0,0,3
clueweb12-1111wb-62-01766,0,125,0,0,0,53,0,1,3,8,1,0,0,0,12,13,1,5,23,0,15,0,15,1,0,23
clueweb12-0002wb-79-09366,0,117,0,3,0,138,0,2,0,0,0,0,0,0,0,57,14,1,3,0,27,0,22,12,28,3
clueweb12-1801wb-85-18962,0,43,0,4,0,102,0,2,1,1,0,0,0,0,2,7,7,23,8,0,19,0,9,13,0,8
clueweb12-0510wb-14-24527,0,191,0,7,0,7,0,1,1,1,0,0,0,0,2,2,2,1,32,0,4,0,4,2,4,32
clueweb12-0700wb-87-07657,0,77,0,0,0,28,0,5,2,1,2,0,0,0,5,1,21,3,14,2,9,0,8,3,0,12
clueweb12-1913wb-84-03925,0,133,0,11,0,8,0,1,12,10,0,0,0,0,22,11,9,2,0,0,103,0,8,18,25,0
clueweb12-1305wb-11-02028,0,46,0,5,0,46,0,1,1,1,4,4,0,0,10,10,4,3,78,42,7,0,12,1,9,36
clueweb12-0408wb-33-27564,0,131,0,0,0,37,0,2,1,14,0,0,0,0,15,11,8,4,28,2,57,0,14,14,1,26
clueweb12-0207wb-65-21642,0,14,0,7,0,1,0,0,1,0,0,0,0,0,1,9,0,2,0,0,37,0,5,0,2,0
clueweb12-0305wb-46-26842,0,167,0,0,0,23,0,2,2,0,0,0,0,0,2,13,5,3,6,0,13,0,12,0,0,6
clueweb12-0013wb-61-17104,0,50,0,4,0,20,0,1,1,1,1,0,0,0,3,6,4,4,3,0,5,0,17,3,0,3
clueweb12-0004wb-25-20442,0,1243,0,45,0,1914,0,5,1,1,1,1,0,0,4,44,13,13,13,7,4,0,37,16,4,6
clueweb12-0302wb-81-05071,0,94,0,1,0,7,0,1,0,0,1,0,0,0,1,9,2,1,0,0,0,0,1,0,12,0
clueweb12-1804wb-62-30425,0,351,0,0,0,75,0,1,20,4,0,0,0,0,24,3,2,11,6,0,119,0,5,0,0,6
clueweb12-0013wb-04-13679,2,120,0,0,0,80,0,3,2,4,7,2,0,0,15,11,10,6,5,0,16,0,5,3,0,5
clueweb12-1308wb-50-19276,0,16,0,0,0,101,0,1,0,0,0,0,0,0,0,22,106,1,0,0,1,0,13,4,9,0
clueweb12-0200tw-65-22399,0,57,0,2,0,14,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,7,1,11,0
clueweb12-0002wb-65-07958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clueweb12-1907wb-09-12274,0,10,0,0,0,10,0,0,0,0,14,0,0,0,14,4,0,2,1,0,37,0,1,1,0,1
clueweb12-1109wb-94-10933,0,43,0,0,0,15,0,2,1,1,13,0,0,0,15,5,4,1,2,0,17,0,5,1,1,2
clueweb12-0207wb-74-16483,0,108,0,33,0,1,0,2,0,0,0,2,0,0,2,11,13,3,0,0,21,0,4,0,13,0
clueweb12-0904wb-31-14437,0,934,0,9,0,7,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,8,0
clueweb12-1809wb-09-06787,0,65,0,0,0,18,0,2,1,4,3,0,0,0,8,6,12,1,11,0,14,0,5,1,0,11
clueweb12-0307wb-17-28417,0,32,0,0,0,5,0,1,0,0,0,0,0,0,0,25,4,1,2,0,9,0,7,28,7,2
clueweb12-1711wb-89-09803,0,474,0,0,0,72,0,3,4,3,1,0,0,0,8,12,1,1,36,0,26,0,5,132,4,36
clueweb12-0203wb-28-04537,0,32,0,5,0,0,5,1,1,1,0,0,0,0,2,4,4,0,10,0,3,0,5,0,5,5
clueweb12-1602wb-95-23463,0,344,0,556,0,204,0,1,0,0,0,0,0,0,0,2,13,3,6,0,5,0,19,30,249,6
clueweb12-1005wb-29-19867,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,147,0,0,362,0,0
clueweb12-1700wb-11-33851,0,2,0,1,0,0,0,1,1,1,0,0,0,0,2,2,2,1,0,0,13,0,2,0,3,0
clueweb12-0005wb-78-12846,0,12,0,10,0,0,0,1,0,0,0,0,0,0,0,10,6,0,0,0,9,0,0,0,1,0
clueweb12-0600wb-91-00774,0,186,0,2,0,280,0,2,9,1,0,1,0,0,11,35,20,7,1,0,7,0,68,134,14,1
clueweb12-0917wb-43-00152,0,28,0,18,0,6,0,0,23,1,5,0,0,0,29,2,0,0,0,0,313,0,0,50,3,0
clueweb12-1903wb-56-21693,0,71,0,0,0,23,0,1,1,3,10,0,0,0,14,10,2,6,12,0,13,0,3,1,0,12
clueweb12-0502wb-52-14734,0,30,1,0,0,51,0,0,1,3,1,6,0,0,11,9,0,2,2,0,23,0,3,2,0,2
clueweb12-0300wb-72-20655,0,141,0,0,0,110,0,1,10,5,3,0,0,0,18,5,4,6,40,0,27,0,15,0,0,40
clueweb12-1708wb-40-06570,0,125,0,0,93,498,0,0,0,1,2,0,0,0,3,6,0,18,47,2,218,0,8,102,1,45
clueweb12-0908wb-90-25279,0,7,0,9,0,0,0,0,0,0,1,1,1,0,3,11,0,0,0,0,8,0,0,0,3,0
clueweb12-0300wb-04-14819,0,106,0,0,0,45,0,1,2,17,0,0,0,0,19,9,11,2,13,0,14,0,16,3,0,13
clueweb12-1807wb-88-06155,0,80,0,0,0,23,0,1,1,2,10,0,0,0,13,5,2,2,10,0,11,0,8,1,0,10
clueweb12-1115wb-74-12086,0,59,0,14,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,61,0,0,0,0,0
clueweb12-0512wb-66-00778,0,77,0,20,0,5,0,1,0,0,0,2,0,0,2,9,2,1,0,0,6,0,7,1,11,0
clueweb12-0208wb-36-12999,0,56,0,46,0,27,0,2,0,0,0,0,0,0,0,16,7,0,0,0,19,0,5,11,12,0
clueweb12-0309wb-87-29035,0,152,0,0,0,37,0,3,1,2,7,0,0,0,10,32,18,19,4,0,10,0,15,29,1,4
clueweb12-0706wb-20-13387,0,108,0,0,0,141,0,1,1,10,0,0,0,0,11,22,9,5,8,1,9,0,18,13,13,7
clueweb12-0302wb-08-17152,0,34,0,0,0,27,0,0,0,1,5,0,0,0,6,6,0,1,0,0,405,0,0,0,10,0
clueweb12-1911wb-92-23088,0,638,0,0,0,53,0,2,1,0,0,5,0,0,6,21,9,4,1,0,1,0,32,15,32,1
clueweb12-0809wb-23-23840,0,843,0,1,0,6,0,1,0,2,0,0,0,0,2,13,3,3,0,0,46,0,6,201,11,0
clueweb12-0603wb-60-12870,0,69,0,0,0,38,0,2,0,4,0,0,0,0,4,6,14,14,3,0,18,0,22,2,1,3
clueweb12-0004wb-14-31383,0,3768,0,0,0,10,0,0,1,1,1,4,0,0,7,3,0,1,4,0,4,0,8,2,2,4
clueweb12-1105wb-27-18343,0,354,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,805,0,0,0,3,0
clueweb12-0010wb-87-01792,0,45,0,0,0,2,0,0,1,0,2,0,0,0,3,12,0,1,0,0,5,0,14,1,12,0
clueweb12-0204wb-79-10374,0,82,0,0,0,100,0,1,0,12,5,0,8,0,25,23,14,1,10,0,27,0,11,0,0,10
clueweb12-0707wb-20-33215,0,72,0,0,0,89,0,1,3,0,0,0,0,0,3,2,5,13,9,0,20,0,16,8,2,9
clueweb12-0100wb-95-06826,0,53,0,22,0,20,0,0,0,0,0,0,0,0,0,44,0,1,5,0,30,0,1,13,26,5
clueweb12-1405wb-41-01180,0,271,0,10,0,264,0,1,0,1,0,0,0,0,1,250,2,3,0,0,0,0,7,7,0,0
clueweb12-0310wb-86-29151,0,144,2,3,0,110,0,4,2,2,0,15,1,6,20,35,19,7,33,6,4,0,12,42,0,27
clueweb12-0011wb-71-11840,0,93,0,5,0,59,0,1,1,9,0,1,1,0,12,6,2,3,17,2,8,0,27,11,0,15
clueweb12-1907wb-80-23648,0,85,0,0,0,1,0,2,0,0,0,0,0,0,0,8,10,1,14,1,15,0,2,9,21,13
clueweb12-1704wb-04-00490,1,147,0,0,0,72,0,3,1,1,8,2,0,0,12,22,20,16,12,3,12,0,12,37,0,9
clueweb12-1705wb-44-02641,0,235,0,0,0,183,0,4,2,0,10,0,0,0,12,50,35,3,5,0,16,0,44,66,4,5
clueweb12-0709wb-77-26744,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,0,10,0,0,0
clueweb12-0412wb-15-15427,0,189,0,0,0,31,0,5,1,5,2,24,1,0,33,5,24,8,16,0,35,0,14,0,0,16
clueweb12-0714wb-00-23157,0,30,0,0,0,27,0,1,1,1,14,0,0,0,16,22,1,4,0,0,19,0,7,4,0,0
clueweb12-0200wb-78-11297,0,2,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15,1,0
clueweb12-0406wb-28-02824,0,4442,0,2210,0,7871,0,2,0,1,1,0,0,0,2,2301,8,3,2,0,0,0,14,3477,18,2
clueweb12-0108wb-86-29678,0,8,0,1,0,0,0,0,0,1,0,0,0,0,1,4,0,1,2,0,2,0,4,0,3,2
clueweb12-0012wb-43-06810,0,48,1,0,0,2,0,0,5,3,9,0,0,0,17,21,0,1,6,0,21,0,0,1,7,6
clueweb12-0103wb-37-07872,0,137,0,143,0,25,0,0,1,3,0,0,0,0,4,167,0,1,2,0,65,0,2,374,1,2
clueweb12-0602wb-73-13483,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,1,0,0,0
clueweb12-0400tw-11-19731,0,175,0,0,0,63,0,3,1,1,9,1,0,0,12,12,6,79,8,0,16,0,11,226,0,8
clueweb12-0208wb-50-12201,0,61,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,2,2,0,22,0,2,21,27,2
clueweb12-0206wb-10-10238,0,10,0,0,0,2,0,1,1,0,0,0,0,0,1,4,5,0,0,0,1,0,1,44,3,0
clueweb12-0511wb-25-15384,0,82,0,0,0,31,0,2,1,13,0,2,0,0,16,14,9,3,12,0,13,0,12,28,8,12
clueweb12-1212wb-42-07098,2,437,0,7,0,18,0,1,7,8,2,0,1,7,18,1,2,20,4,0,10,0,0,11,0,4
clueweb12-1405wb-16-22591,0,84,0,0,0,132,0,1,1,1,4,0,0,0,6,1,1,9,5,0,7,0,20,12,0,5
clueweb12-1800wb-57-22983,0,1608,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1600,0,0,6,3,0
clueweb12-1416wb-31-00252,0,52,1,17,0,13,0,0,0,1,1,0,0,0,2,2,0,0,0,0,46,0,0,0,7,0
clueweb12-1811wb-49-19006,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clueweb12-0011wb-04-09829,0,109,0,3,12,137,0,2,1,0,8,0,0,0,9,20,28,25,6,1,87,0,18,21,0,5
clueweb12-1302wb-10-28277,0,22,0,3,0,16,0,1,0,0,0,0,0,0,0,2,1,2,0,0,1,0,3,10,1,0
clueweb12-1617wb-29-25381,0,81,0,0,0,22,0,2,0,0,1,7,5,0,13,3,22,1,0,0,10,0,1,0,0,0
clueweb12-1500tw-28-10100,0,72,0,1,0,306,1,1,1,9,2,2,0,0,14,20,4,25,14,5,19,0,10,76,5,8
clueweb12-0602wb-94-00476,0,1,4,37,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,2,0
clueweb12-0508wb-56-22781,2,194,0,0,1,69,0,2,1,0,3,12,0,0,16,13,11,17,15,1,32,0,25,10,0,14
clueweb12-0100tw-32-05382,0,93,0,0,0,26,0,0,4,0,1,0,0,0,5,0,2,11,4,0,11,0,3,20,0,4
clueweb12-1912wb-88-06226,0,53,0,0,0,23,0,1,0,14,0,0,0,0,14,0,2,9,8,0,34,0,8,13,0,8
clueweb12-0003wb-04-20836,0,43,0,8,0,2,0,0,1,7,9,10,0,0,27,0,0,2,20,0,25,0,0,0,2,20
clueweb12-1211wb-43-18651,0,244,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,148,0,10,0,3,0
clueweb12-0300tw-25-05296,0,58,0,2,0,14,0,0,1,0,1,0,0,0,2,1,0,1,0,0,5,0,7,1,11,0
clueweb12-0102wb-64-22630,0,55,0,3,0,0,0,1,1,0,0,1,0,0,2,77,5,1,0,0,7,0,3,0,21,0
clueweb12-0409wb-43-09949,0,67,0,9,0,4,0,3,24,0,0,0,0,0,24,19,16,0,0,0,32,0,15,3,46,0
clueweb12-1500tw-63-17158,0,416,0,1,1,66,0,2,1,0,3,12,0,0,16,11,9,18,21,2,23,0,29,5,1,19
clueweb12-0206wb-42-23314,0,274,18,239,0,0,0,1,0,0,0,0,0,0,0,69,2,0,5,0,1,0,0,0,12,5
clueweb12-0104wb-41-11646,0,22,0,14,0,2,0,2,0,1,0,0,0,0,1,21,10,1,0,0,54,0,6,1,7,0
