filename,spam
clueweb12-0607wb-07-17091,97
clueweb12-0607wb-08-33062,64
clueweb12-0607wb-09-27028,74
clueweb12-0607wb-10-12657,37
clueweb12-0607wb-10-14773,8
clueweb12-0607wb-12-00674,37
clueweb12-0607wb-14-05219,63
clueweb12-0607wb-14-13595,61
clueweb12-0607wb-15-03379,75
clueweb12-0607wb-15-13090,30
clueweb12-0607wb-16-20537,99
clueweb12-0607wb-26-03333,80
clueweb12-0607wb-27-29224,78
clueweb12-0607wb-28-08154,86
clueweb12-0607wb-28-16262,50
clueweb12-0607wb-33-29481,1
clueweb12-0607wb-35-25248,95
clueweb12-0607wb-38-01916,53
clueweb12-0607wb-38-16128,20
clueweb12-0607wb-39-00288,46
clueweb12-0607wb-43-01531,65
clueweb12-0607wb-45-24527,18
clueweb12-0607wb-46-29303,65
clueweb12-0607wb-48-08373,19
clueweb12-0607wb-48-09410,60
clueweb12-0607wb-55-21720,76
clueweb12-0607wb-56-22382,53
clueweb12-0607wb-57-26563,37
clueweb12-0607wb-61-18953,9
clueweb12-0607wb-62-11955,55
clueweb12-0607wb-62-14277,38
clueweb12-0607wb-62-22605,49
clueweb12-0607wb-62-26676,59
clueweb12-0607wb-68-31485,73
clueweb12-0607wb-70-20724,4
clueweb12-0607wb-73-02201,64
clueweb12-0607wb-73-03662,95
clueweb12-0607wb-73-09758,26
clueweb12-0607wb-73-10887,76
clueweb12-0607wb-75-07164,41
clueweb12-0607wb-76-17468,74
clueweb12-0607wb-79-06269,39
clueweb12-0607wb-79-09902,86
clueweb12-0607wb-79-17307,47
clueweb12-0607wb-81-09993,22
clueweb12-0607wb-82-29347,45
clueweb12-0607wb-83-04174,19
clueweb12-0607wb-84-29358,56
clueweb12-0607wb-85-16672,24
clueweb12-0607wb-86-03053,46
clueweb12-0607wb-89-34216,65
clueweb12-0607wb-91-24049,83
clueweb12-0607wb-92-11931,75
clueweb12-0607wb-92-16956,82
clueweb12-0607wb-93-29417,94
clueweb12-0607wb-97-11332,7
clueweb12-0607wb-97-14811,8
clueweb12-0607wb-97-14825,3
clueweb12-0608wb-02-12979,46
clueweb12-0608wb-05-13421,84
clueweb12-0608wb-06-02186,17
clueweb12-0608wb-09-27133,79
clueweb12-0608wb-11-25590,73
clueweb12-0608wb-13-07698,54
clueweb12-0608wb-14-02106,0
clueweb12-0608wb-20-05803,39
clueweb12-0608wb-21-29287,0
clueweb12-0608wb-24-03807,62
clueweb12-0608wb-24-12501,21
clueweb12-0608wb-28-26033,26
clueweb12-0608wb-29-16727,20
clueweb12-0608wb-31-00621,75
clueweb12-0608wb-31-04397,80
clueweb12-0608wb-33-03338,85
clueweb12-0608wb-38-32694,49
clueweb12-0608wb-38-35561,61
clueweb12-0608wb-39-12822,44
clueweb12-0608wb-41-00822,0
clueweb12-0608wb-42-03112,71
clueweb12-0608wb-42-17110,55
clueweb12-0608wb-43-13584,51
clueweb12-0608wb-44-07560,0
clueweb12-0608wb-44-08283,47
clueweb12-0608wb-44-12960,97
clueweb12-0608wb-48-26332,32
clueweb12-0608wb-50-05559,22
clueweb12-0608wb-51-13961,66
clueweb12-0608wb-51-15220,53
clueweb12-0608wb-53-03875,38
clueweb12-0608wb-54-13241,55
clueweb12-0608wb-54-14810,46
clueweb12-0608wb-55-05763,64
clueweb12-0608wb-55-06996,82
clueweb12-0608wb-55-08835,17
clueweb12-0608wb-58-05979,95
clueweb12-0608wb-61-01990,59
clueweb12-0608wb-61-16922,0
clueweb12-0608wb-63-07397,74
clueweb12-0608wb-65-18099,92
clueweb12-0608wb-67-23298,96
clueweb12-0608wb-69-23707,81
clueweb12-0608wb-69-28843,95
clueweb12-0608wb-70-17806,3
clueweb12-0608wb-73-33494,64
clueweb12-0608wb-77-23879,85
clueweb12-0608wb-78-29754,45
clueweb12-0608wb-79-12151,99
clueweb12-0608wb-80-29902,78
clueweb12-0608wb-82-05719,56
clueweb12-0608wb-82-30598,16
clueweb12-0608wb-86-29264,70
clueweb12-0608wb-87-05801,71
clueweb12-0608wb-87-26072,33
clueweb12-0608wb-88-20367,70
clueweb12-0608wb-89-28528,91
clueweb12-0608wb-90-27487,41
clueweb12-0608wb-91-31965,74
clueweb12-0608wb-95-08960,41
clueweb12-0608wb-95-25735,75
clueweb12-0608wb-98-18710,81
clueweb12-0608wb-99-05474,64
clueweb12-0609wb-02-05279,76
clueweb12-0609wb-03-01748,70
clueweb12-0609wb-06-07237,15
clueweb12-0609wb-09-08112,11
clueweb12-0609wb-11-05810,77
clueweb12-0609wb-12-06872,40
clueweb12-0609wb-12-33627,75
clueweb12-0609wb-18-19374,74
clueweb12-0609wb-20-01516,99
clueweb12-0609wb-22-10667,27
clueweb12-0609wb-23-09894,81
clueweb12-0609wb-23-22133,87
clueweb12-0609wb-23-29262,1
clueweb12-0609wb-28-18409,67
clueweb12-0609wb-28-32770,26
clueweb12-0609wb-29-06120,70
clueweb12-0609wb-30-18722,94
clueweb12-0609wb-33-16723,84
clueweb12-0609wb-34-15098,40
clueweb12-0609wb-36-14915,3
clueweb12-0609wb-37-33531,81
clueweb12-0609wb-38-22236,4
clueweb12-0609wb-38-22250,8
clueweb12-0609wb-41-09793,1
clueweb12-0609wb-41-09807,9
clueweb12-0609wb-47-23408,70
clueweb12-0609wb-47-27744,4
clueweb12-0609wb-54-11741,92
clueweb12-0609wb-54-16202,42
clueweb12-0609wb-54-21569,86
clueweb12-0609wb-55-02951,22
clueweb12-0609wb-58-01691,38
clueweb12-0609wb-61-01154,90
clueweb12-0609wb-61-17798,41
clueweb12-0609wb-61-19194,93
clueweb12-0609wb-65-02093,79
clueweb12-0609wb-67-18370,0
clueweb12-0609wb-70-10405,21
clueweb12-0609wb-70-20212,65
clueweb12-0609wb-71-08760,1
clueweb12-0609wb-72-19960,8
clueweb12-0609wb-73-15493,25
clueweb12-0609wb-73-20477,99
clueweb12-0609wb-74-00321,52
clueweb12-0609wb-75-07737,21
clueweb12-0609wb-76-23862,95
clueweb12-0609wb-81-21390,97
clueweb12-0609wb-83-15222,25
clueweb12-0609wb-85-19229,32
clueweb12-0609wb-88-08882,77
clueweb12-0609wb-88-23011,98
clueweb12-0609wb-93-33915,28
clueweb12-0610wb-01-07850,26
clueweb12-0610wb-03-11162,7
clueweb12-0610wb-06-14314,62
clueweb12-0610wb-09-00923,34
clueweb12-0610wb-13-12701,30
clueweb12-0610wb-13-21079,97
clueweb12-0610wb-15-27637,68
clueweb12-0610wb-16-14997,77
clueweb12-0610wb-18-19826,82
clueweb12-0610wb-19-06794,52
clueweb12-0610wb-25-11798,55
clueweb12-0610wb-28-12677,3
clueweb12-0610wb-28-23899,0
clueweb12-0610wb-30-04204,53
clueweb12-0610wb-30-06737,51
clueweb12-0610wb-31-01468,17
clueweb12-0610wb-38-01539,69
clueweb12-0610wb-39-15603,58
clueweb12-0610wb-41-14210,1
clueweb12-0610wb-41-29074,79
clueweb12-0610wb-46-09239,24
clueweb12-0610wb-47-28275,15
clueweb12-0610wb-48-06190,4
clueweb12-0610wb-49-01450,19
clueweb12-0610wb-51-21091,79
clueweb12-0610wb-61-04125,91
clueweb12-0610wb-61-07482,41
clueweb12-0610wb-61-29996,50
clueweb12-0610wb-68-30983,89
clueweb12-0610wb-70-05198,88
clueweb12-0610wb-70-07511,65
clueweb12-0610wb-73-02357,85
clueweb12-0610wb-73-15980,77
clueweb12-0610wb-81-12150,62
clueweb12-0610wb-85-24940,42
clueweb12-0610wb-87-03023,91
clueweb12-0610wb-87-04134,90
clueweb12-0610wb-92-34624,89
clueweb12-0610wb-93-22139,61
clueweb12-0610wb-94-13680,77
clueweb12-0610wb-94-30167,99
clueweb12-0611wb-06-34940,72
clueweb12-0611wb-14-17373,2
clueweb12-0611wb-15-06187,70
clueweb12-0611wb-16-28677,17
clueweb12-0611wb-20-30813,90
clueweb12-0611wb-25-35173,56
clueweb12-0611wb-27-01346,53
clueweb12-0611wb-33-22103,4
clueweb12-0611wb-34-21932,12
clueweb12-0611wb-35-00063,46
clueweb12-0611wb-35-21837,91
clueweb12-0611wb-35-28893,3
clueweb12-0611wb-35-30343,2
clueweb12-0611wb-38-02714,66
clueweb12-0611wb-38-23088,2
clueweb12-0611wb-46-32775,77
clueweb12-0611wb-47-02365,90
clueweb12-0611wb-48-19671,36
clueweb12-0611wb-48-20553,59
clueweb12-0611wb-52-12698,16
clueweb12-0611wb-53-14491,85
clueweb12-0611wb-56-07849,42
clueweb12-0611wb-56-09204,67
clueweb12-0611wb-57-01422,9
clueweb12-0611wb-58-24317,41
clueweb12-0611wb-64-03934,87
clueweb12-0611wb-66-27311,3
clueweb12-0611wb-67-27415,11
clueweb12-0611wb-68-22626,78
clueweb12-0611wb-72-18330,84
clueweb12-0611wb-77-03834,24
clueweb12-0611wb-78-28047,3
clueweb12-0611wb-81-28436,97
clueweb12-0611wb-83-07734,50
clueweb12-0611wb-84-04752,2
clueweb12-0611wb-84-04766,6
clueweb12-0611wb-85-24129,2
clueweb12-0611wb-86-10022,1
clueweb12-0611wb-99-21824,76
clueweb12-0611wb-99-23429,0
clueweb12-0611wb-99-32939,95
clueweb12-0612wb-03-27280,65
clueweb12-0612wb-03-28956,10
clueweb12-0612wb-03-33632,36
clueweb12-0612wb-04-00175,6
clueweb12-0612wb-06-02509,1
clueweb12-0612wb-06-05265,86
clueweb12-0612wb-08-06076,77
clueweb12-0612wb-08-09030,58
clueweb12-0612wb-08-15171,0
clueweb12-0612wb-13-29559,76
clueweb12-0612wb-17-16852,58
clueweb12-0612wb-17-17098,31
clueweb12-0612wb-17-33652,86
clueweb12-0612wb-18-10996,6
clueweb12-0612wb-20-16567,83
clueweb12-0612wb-20-24788,71
clueweb12-0612wb-24-26305,5
clueweb12-0612wb-26-25038,77
clueweb12-0612wb-27-07793,92
clueweb12-0612wb-32-08938,1
clueweb12-0612wb-33-00125,85
clueweb12-0612wb-34-01782,80
clueweb12-0612wb-34-12088,71
clueweb12-0612wb-34-19273,3
clueweb12-0612wb-35-03616,65
clueweb12-0612wb-40-22704,79
clueweb12-0612wb-43-25231,47
clueweb12-0612wb-49-27365,76
clueweb12-0612wb-51-16327,14
clueweb12-0612wb-51-21725,65
clueweb12-0612wb-53-10658,18
clueweb12-0612wb-55-29283,0
clueweb12-0612wb-59-13560,38
clueweb12-0612wb-62-08035,33
clueweb12-0612wb-65-22298,81
clueweb12-0612wb-66-18301,45
clueweb12-0612wb-67-05663,90
clueweb12-0612wb-71-03762,9
clueweb12-0612wb-73-34425,69
clueweb12-0612wb-74-06977,5
clueweb12-0612wb-74-33820,92
clueweb12-0612wb-76-03666,10
clueweb12-0612wb-76-20281,82
clueweb12-0612wb-77-22720,77
clueweb12-0612wb-81-03371,95
clueweb12-0612wb-81-15240,89
clueweb12-0700tw-04-05465,1
clueweb12-0700tw-08-04388,98
clueweb12-0700tw-09-11131,74
clueweb12-0700tw-10-18721,30
clueweb12-0700tw-16-22608,80
clueweb12-0700tw-17-10719,1
clueweb12-0700tw-17-13818,6
clueweb12-0700tw-20-01801,35
clueweb12-0700tw-23-15856,13
clueweb12-0700tw-25-16352,0
clueweb12-0700tw-26-22120,13
clueweb12-0700tw-29-11893,35
clueweb12-0700tw-29-15977,6
clueweb12-0700tw-31-20735,49
clueweb12-0700tw-31-20749,43
clueweb12-0700tw-33-02642,52
clueweb12-0700tw-35-18992,38
clueweb12-0700tw-36-19174,59
clueweb12-0700tw-41-10789,40
clueweb12-0700tw-41-11887,15
clueweb12-0700tw-42-11661,78
clueweb12-0700tw-44-02231,44
clueweb12-0700tw-46-11124,1
clueweb12-0700tw-47-00799,39
clueweb12-0700tw-50-05515,37
clueweb12-0700tw-50-21069,42
clueweb12-0700tw-53-10777,13
clueweb12-0700tw-53-16663,92
clueweb12-0700tw-55-16841,11
clueweb12-0700tw-55-20901,6
clueweb12-0700tw-57-03245,9
clueweb12-0700tw-59-02734,16
clueweb12-0700tw-59-04320,96
clueweb12-0700tw-59-24176,61
clueweb12-0700tw-60-00238,72
clueweb12-0700tw-60-20584,24
clueweb12-0700tw-61-12610,19
clueweb12-0700tw-64-15744,56
clueweb12-0700tw-65-05530,19
clueweb12-0700tw-66-12924,35
clueweb12-0700tw-70-14879,18
clueweb12-0700tw-74-16621,74
clueweb12-0700tw-75-10919,75
clueweb12-0700tw-76-22656,78
clueweb12-0700tw-78-07935,45
clueweb12-0700tw-80-10653,57
clueweb12-0700tw-80-10667,58
clueweb12-0700tw-80-23285,19
clueweb12-0700tw-81-11910,17
clueweb12-0700tw-82-01498,45
clueweb12-0700tw-82-02915,39
clueweb12-0700tw-83-03467,17
clueweb12-0700tw-84-07368,46
clueweb12-0700wb-01-05547,2
clueweb12-0700wb-07-20443,11
clueweb12-0700wb-12-23963,63
clueweb12-0700wb-13-18100,64
clueweb12-0700wb-13-20934,80
clueweb12-0700wb-13-33979,2
clueweb12-0700wb-14-30385,55
clueweb12-0700wb-15-04600,34
clueweb12-0700wb-16-20869,19
clueweb12-0700wb-16-29405,84
clueweb12-0700wb-17-09463,3
clueweb12-0700wb-17-22957,50
clueweb12-0700wb-19-06045,13
clueweb12-0700wb-19-08976,77
clueweb12-0700wb-20-22662,59
clueweb12-0700wb-20-26388,3
clueweb12-0700wb-23-20306,80
clueweb12-0700wb-23-27180,23
clueweb12-0700wb-26-20216,97
clueweb12-0700wb-27-33014,77
clueweb12-0700wb-28-12806,35
clueweb12-0700wb-29-05624,69
clueweb12-0700wb-36-13840,4
clueweb12-0700wb-37-15196,75
clueweb12-0700wb-41-30023,79
clueweb12-0700wb-44-01607,49
clueweb12-0700wb-46-31994,43
clueweb12-0700wb-47-12353,54
clueweb12-0700wb-51-02109,3
clueweb12-0700wb-51-04241,0
clueweb12-0700wb-51-06114,42
clueweb12-0700wb-54-06930,45
clueweb12-0700wb-55-02708,49
clueweb12-0700wb-55-09332,48
clueweb12-0700wb-55-28472,39
clueweb12-0700wb-56-08524,46
clueweb12-0700wb-56-28272,68
clueweb12-0700wb-56-33789,77
clueweb12-0700wb-62-24668,67
clueweb12-0700wb-63-03460,66
clueweb12-0700wb-63-32028,74
clueweb12-0700wb-67-06708,54
clueweb12-0700wb-67-23774,84
clueweb12-0700wb-71-28960,78
clueweb12-0700wb-73-20156,10
clueweb12-0700wb-73-27558,66
clueweb12-0700wb-74-00732,58
clueweb12-0700wb-80-22468,40
clueweb12-0700wb-83-34025,17
clueweb12-0700wb-84-18585,64
clueweb12-0700wb-86-07317,90
clueweb12-0700wb-87-07657,73
clueweb12-0700wb-87-19990,9
clueweb12-0700wb-93-14590,37
clueweb12-0700wb-93-33402,25
clueweb12-0700wb-94-07350,18
clueweb12-0700wb-96-16240,3
clueweb12-0700wb-97-08006,16
clueweb12-0701wb-00-19067,76
clueweb12-0701wb-01-22501,21
clueweb12-0701wb-11-15805,71
clueweb12-0701wb-13-04379,14
clueweb12-0701wb-14-11472,48
clueweb12-0701wb-14-14138,86
clueweb12-0701wb-16-11466,54
clueweb12-0701wb-20-10028,51
clueweb12-0701wb-21-33980,25
clueweb12-0701wb-22-19801,79
clueweb12-0701wb-23-31675,88
clueweb12-0701wb-29-14767,72
clueweb12-0701wb-31-02969,86
clueweb12-0701wb-31-18130,72
clueweb12-0701wb-34-09751,76
clueweb12-0701wb-45-27472,78
clueweb12-0701wb-46-07063,67
clueweb12-0701wb-47-12373,17
clueweb12-0701wb-47-26384,62
clueweb12-0701wb-48-00389,98
clueweb12-0701wb-51-04468,83
clueweb12-0701wb-52-30269,19
clueweb12-0701wb-52-33523,97
clueweb12-0701wb-52-34079,27
clueweb12-0701wb-54-02426,89
clueweb12-0701wb-54-03237,32
clueweb12-0701wb-59-32781,91
clueweb12-0701wb-64-12552,51
clueweb12-0701wb-65-00941,2
clueweb12-0701wb-65-21997,83
clueweb12-0701wb-68-11025,87
clueweb12-0701wb-68-16920,86
clueweb12-0701wb-68-19752,89
clueweb12-0701wb-68-26032,6
clueweb12-0701wb-68-33934,98
clueweb12-0701wb-71-16711,56
clueweb12-0701wb-71-23300,76
clueweb12-0701wb-74-07094,11
clueweb12-0701wb-75-12255,46
clueweb12-0701wb-75-25926,88
clueweb12-0701wb-76-25944,76
clueweb12-0701wb-78-03929,69
clueweb12-0701wb-79-07361,59
clueweb12-0701wb-79-11176,52
clueweb12-0701wb-85-01145,86
clueweb12-0701wb-85-17300,79
clueweb12-0701wb-87-34507,21
clueweb12-0701wb-88-31166,67
clueweb12-0702wb-04-21318,21
clueweb12-0702wb-05-00073,89
clueweb12-0702wb-05-01533,74
clueweb12-0702wb-05-29425,75
clueweb12-0702wb-06-14168,68
clueweb12-0702wb-06-29372,66
clueweb12-0702wb-07-34228,63
clueweb12-0702wb-16-28124,70
clueweb12-0702wb-17-06048,33
clueweb12-0702wb-18-18504,0
clueweb12-0702wb-18-18519,0
clueweb12-0702wb-18-18534,0
clueweb12-0702wb-23-08611,76
clueweb12-0702wb-25-04305,66
clueweb12-0702wb-26-02906,83
clueweb12-0702wb-26-03130,73
clueweb12-0702wb-26-15234,70
clueweb12-0702wb-27-27428,29
clueweb12-0702wb-32-14737,47
clueweb12-0702wb-32-21182,65
clueweb12-0702wb-33-03251,78
clueweb12-0702wb-33-11621,30
clueweb12-0702wb-41-03287,93
clueweb12-0702wb-41-31922,48
clueweb12-0702wb-42-13508,66
clueweb12-0702wb-50-27721,57
clueweb12-0702wb-51-28270,6
clueweb12-0702wb-55-07561,77
clueweb12-0702wb-57-06258,79
clueweb12-0702wb-57-23413,95
clueweb12-0702wb-58-05533,31
clueweb12-0702wb-58-15406,2
clueweb12-0702wb-59-03820,1
clueweb12-0702wb-66-25286,95
clueweb12-0702wb-67-24087,93
clueweb12-0702wb-69-33663,15
clueweb12-0702wb-70-10501,20
clueweb12-0702wb-76-26848,0
clueweb12-0702wb-83-07901,25
clueweb12-0702wb-88-16476,93
clueweb12-0702wb-88-32251,20
clueweb12-0702wb-90-12386,77
clueweb12-0702wb-96-29849,37
clueweb12-0702wb-96-31897,93
clueweb12-0702wb-97-22637,89
clueweb12-0702wb-97-30274,35
clueweb12-0702wb-98-01007,94
clueweb12-0702wb-98-07451,89
clueweb12-0702wb-98-16668,70
clueweb12-0703wb-00-11526,47
clueweb12-0703wb-00-22360,97
clueweb12-0703wb-01-13260,65
clueweb12-0703wb-04-16686,20
clueweb12-0703wb-04-26770,18
clueweb12-0703wb-07-21701,86
clueweb12-0703wb-08-29814,43
clueweb12-0703wb-09-20696,0
clueweb12-0703wb-09-20710,0
clueweb12-0703wb-17-06722,25
clueweb12-0703wb-17-08043,2
clueweb12-0703wb-18-12548,95
clueweb12-0703wb-20-27034,4
clueweb12-0703wb-27-31331,0
clueweb12-0703wb-30-03002,96
clueweb12-0703wb-31-16327,10
clueweb12-0703wb-31-20648,68
clueweb12-0703wb-32-20178,86
clueweb12-0703wb-32-29848,79
clueweb12-0703wb-36-29057,90
clueweb12-0703wb-39-13304,95
clueweb12-0703wb-43-17534,23
clueweb12-0703wb-44-17551,12
clueweb12-0703wb-49-15157,98
clueweb12-0703wb-50-10514,48
clueweb12-0703wb-50-32999,13
clueweb12-0703wb-51-12527,38
clueweb12-0703wb-54-03700,20
clueweb12-0703wb-55-21144,0
clueweb12-0703wb-55-26036,90
clueweb12-0703wb-57-10519,29
clueweb12-0703wb-65-03371,93
clueweb12-0703wb-69-32177,50
clueweb12-0703wb-70-33313,93
clueweb12-0703wb-71-03470,20
clueweb12-0703wb-71-07758,91
clueweb12-0703wb-71-14485,48
clueweb12-0703wb-71-14499,34
clueweb12-0703wb-72-11041,0
clueweb12-0703wb-72-19746,97
clueweb12-0703wb-73-22076,37
clueweb12-0703wb-74-00581,87
clueweb12-0703wb-80-33605,83
clueweb12-0703wb-81-10956,71
clueweb12-0703wb-83-02339,61
clueweb12-0703wb-83-05210,98
clueweb12-0703wb-83-13524,83
clueweb12-0703wb-89-17000,14
clueweb12-0703wb-93-13969,22
clueweb12-0703wb-93-26251,94
clueweb12-0703wb-93-36165,60
clueweb12-0703wb-95-10531,35
clueweb12-0704wb-05-04417,5
clueweb12-0704wb-05-20153,63
clueweb12-0704wb-06-03589,58
clueweb12-0704wb-08-15911,6
clueweb12-0704wb-08-18476,41
clueweb12-0704wb-14-06224,49
clueweb12-0704wb-14-31461,77
clueweb12-0704wb-16-18130,21
clueweb12-0704wb-17-18055,0
clueweb12-0704wb-18-05094,62
clueweb12-0704wb-19-14914,57
clueweb12-0704wb-19-19833,80
clueweb12-0704wb-19-20681,48
clueweb12-0704wb-21-02505,7
clueweb12-0704wb-21-04622,0
clueweb12-0704wb-24-14788,35
clueweb12-0704wb-24-24620,76
clueweb12-0704wb-27-19982,0
clueweb12-0704wb-29-15922,59
clueweb12-0704wb-29-19719,96
clueweb12-0704wb-30-00431,84
clueweb12-0704wb-30-25233,8
clueweb12-0704wb-31-22246,86
clueweb12-0704wb-33-05227,91
clueweb12-0704wb-34-06577,55
clueweb12-0704wb-37-29039,91
clueweb12-0704wb-38-32445,66
clueweb12-0704wb-39-13969,3
clueweb12-0704wb-42-28806,91
clueweb12-0704wb-42-34062,10
clueweb12-0704wb-43-24086,7
clueweb12-0704wb-48-08501,0
clueweb12-0704wb-57-03534,4
clueweb12-0704wb-57-16269,0
clueweb12-0704wb-66-19674,3
clueweb12-0704wb-66-30225,29
clueweb12-0704wb-70-12808,77
clueweb12-0704wb-70-17663,63
clueweb12-0704wb-71-18854,5
clueweb12-0704wb-77-09110,56
clueweb12-0704wb-77-27332,65
clueweb12-0704wb-79-09045,95
clueweb12-0704wb-80-28994,64
clueweb12-0704wb-81-24616,97
clueweb12-0704wb-82-26680,0
clueweb12-0704wb-82-26708,0
clueweb12-0704wb-91-07048,31
clueweb12-0704wb-93-22444,86
clueweb12-0704wb-93-23876,18
clueweb12-0704wb-95-13742,82
clueweb12-0704wb-99-12236,9
clueweb12-0704wb-99-27050,18
clueweb12-0705wb-00-22144,95
clueweb12-0705wb-02-09129,97
clueweb12-0705wb-03-20007,48
clueweb12-0705wb-04-14348,64
clueweb12-0705wb-04-20766,36
clueweb12-0705wb-09-04926,5
clueweb12-0705wb-09-05261,83
clueweb12-0705wb-13-07679,67
clueweb12-0705wb-14-05677,10
clueweb12-0705wb-18-01841,88
clueweb12-0705wb-18-10975,74
clueweb12-0705wb-18-10989,75
clueweb12-0705wb-19-20073,94
clueweb12-0705wb-24-12677,2
clueweb12-0705wb-26-25053,12
clueweb12-0705wb-28-01336,63
clueweb12-0705wb-28-10929,0
clueweb12-0705wb-28-10943,0
clueweb12-0705wb-28-10957,0
clueweb12-0705wb-37-02602,53
clueweb12-0705wb-39-05070,93
clueweb12-0705wb-39-11869,14
clueweb12-0705wb-46-10761,93
clueweb12-0705wb-48-00782,78
clueweb12-0705wb-49-06396,35
clueweb12-0705wb-51-13095,42
clueweb12-0705wb-52-30976,2
clueweb12-0705wb-52-32646,63
clueweb12-0705wb-54-10626,92
clueweb12-0705wb-54-26626,91
clueweb12-0705wb-58-10139,47
clueweb12-0705wb-59-13761,78
clueweb12-0705wb-61-02415,24
clueweb12-0705wb-61-16286,3
clueweb12-0705wb-63-05591,70
clueweb12-0705wb-68-04065,46
clueweb12-0705wb-72-21285,29
clueweb12-0705wb-74-16023,82
clueweb12-0705wb-74-17408,81
clueweb12-0705wb-76-00177,88
clueweb12-0705wb-80-22278,87
clueweb12-0705wb-83-30741,98
clueweb12-0705wb-84-29613,52
clueweb12-0705wb-85-26197,0
clueweb12-0705wb-87-05188,94
clueweb12-0705wb-90-10468,45
clueweb12-0705wb-96-17802,42
clueweb12-0705wb-97-29850,96
clueweb12-0706wb-05-05797,58
clueweb12-0706wb-05-11062,14
clueweb12-0706wb-07-02753,4
clueweb12-0706wb-07-08348,6
clueweb12-0706wb-07-21673,87
clueweb12-0706wb-09-26042,0
clueweb12-0706wb-20-13387,87
clueweb12-0706wb-23-01426,1
clueweb12-0706wb-24-23082,58
clueweb12-0706wb-25-27151,18
clueweb12-0706wb-26-10433,20
clueweb12-0706wb-31-06439,2
clueweb12-0706wb-31-16832,24
clueweb12-0706wb-32-28407,99
clueweb12-0706wb-32-31206,52
clueweb12-0706wb-33-03658,83
clueweb12-0706wb-39-11246,97
clueweb12-0706wb-40-04412,9
clueweb12-0706wb-41-09656,83
clueweb12-0706wb-43-02779,61
clueweb12-0706wb-43-06954,94
clueweb12-0706wb-54-03355,95
clueweb12-0706wb-55-30409,97
clueweb12-0706wb-56-23566,93
clueweb12-0706wb-57-17738,25
clueweb12-0706wb-58-02848,0
clueweb12-0706wb-72-00598,77
clueweb12-0706wb-72-14230,8
clueweb12-0706wb-75-13474,0
clueweb12-0706wb-77-06640,0
clueweb12-0706wb-77-06683,0
clueweb12-0706wb-93-31622,21
clueweb12-0706wb-94-02847,94
clueweb12-0706wb-94-10379,61
clueweb12-0707wb-17-11401,80
clueweb12-0707wb-20-19580,86
clueweb12-0707wb-20-33215,65
clueweb12-0707wb-21-19462,0
clueweb12-0707wb-35-04353,43
clueweb12-0707wb-36-01705,64
clueweb12-0707wb-36-07293,88
clueweb12-0707wb-37-14843,55
clueweb12-0707wb-37-21399,3
clueweb12-0707wb-40-24217,12
clueweb12-0707wb-44-16080,0
clueweb12-0707wb-44-16109,0
clueweb12-0707wb-59-14736,53
clueweb12-0707wb-63-30971,99
clueweb12-0707wb-63-32066,94
clueweb12-0707wb-63-33200,63
clueweb12-0707wb-64-02083,11
clueweb12-0707wb-65-07232,5
clueweb12-0707wb-65-13329,11
clueweb12-0707wb-72-09803,59
clueweb12-0707wb-85-20868,83
clueweb12-0707wb-87-15027,90
clueweb12-0708wb-05-08711,10
clueweb12-0708wb-06-26601,14
clueweb12-0708wb-07-07746,91
clueweb12-0708wb-07-22496,52
clueweb12-0708wb-25-06169,99
clueweb12-0708wb-25-13880,31
clueweb12-0708wb-43-01185,24
clueweb12-0708wb-45-23851,25
clueweb12-0708wb-46-26794,81
clueweb12-0708wb-47-08468,84
clueweb12-0708wb-47-14250,3
clueweb12-0708wb-65-02359,78
clueweb12-0708wb-65-18774,94
clueweb12-0708wb-66-00354,91
clueweb12-0708wb-71-03949,18
clueweb12-0708wb-73-25623,87
clueweb12-0708wb-74-08842,98
clueweb12-0708wb-79-08025,84
clueweb12-0708wb-93-09597,74
clueweb12-0708wb-95-18346,29
clueweb12-0708wb-99-12870,35
clueweb12-0709wb-04-10470,73
clueweb12-0709wb-21-03800,44
clueweb12-0709wb-22-11729,88
clueweb12-0709wb-25-14649,24
clueweb12-0709wb-25-14767,44
clueweb12-0709wb-29-04093,72
clueweb12-0709wb-48-01042,35
clueweb12-0709wb-53-02350,87
clueweb12-0709wb-57-01266,28
clueweb12-0709wb-57-14977,96
clueweb12-0709wb-57-28864,13
clueweb12-0709wb-58-04085,68
clueweb12-0709wb-77-11091,70
clueweb12-0709wb-77-26744,69
clueweb12-0709wb-79-22368,4
clueweb12-0709wb-80-01844,94
clueweb12-0709wb-80-14689,99
clueweb12-0709wb-87-10215,88
clueweb12-0709wb-87-15051,82
clueweb12-0709wb-93-00283,74
clueweb12-0709wb-94-01989,94
clueweb12-0709wb-95-15731,86
clueweb12-0709wb-95-16234,73
clueweb12-0709wb-96-14531,22
clueweb12-0709wb-96-27739,45
clueweb12-0709wb-97-17779,40
clueweb12-0709wb-97-25894,4
clueweb12-0709wb-98-02232,67
clueweb12-0709wb-98-10074,13
clueweb12-0709wb-99-03916,50
clueweb12-0710wb-00-16914,77
clueweb12-0710wb-00-18360,78
clueweb12-0710wb-00-29471,9
clueweb12-0710wb-01-15576,99
clueweb12-0710wb-01-25032,65
clueweb12-0710wb-03-26055,3
clueweb12-0710wb-04-17130,92
clueweb12-0710wb-04-24193,25
clueweb12-0710wb-30-13153,79
